"parameter","Est","SE","lower","upper","p","simulation"
"psi - x",-0.504966581169669,0.349776555169107,-1.19051603193761,0.180582869598268,0.148828073287743,7
"psi - theta",-1.91147154548585,0.544367874553762,-2.97841297395184,-0.844530117019855,0.000445820322700153,7
"rho - (Intercept)",-1.10951953838537,0.120025275444788,-1.34476475549165,-0.874274321279081,2.37341628253623e-20,7
"rho - x",0.681217883242288,0.113108683459537,0.459528937322855,0.902906829161721,1.71547936079435e-09,7
"psi - (Intercept)",3.45801266807535,0.961238696170396,1.57401944303514,5.34200589311557,0.00032134643635343,8
"psi - x",-1.16459055064761,0.339259523092627,-1.82952699732139,-0.499654103973827,0.00059750949356156,8
"psi - theta",-3.63724611514848,0.829552632395848,-5.26313939792474,-2.01135283237223,1.16205759308e-05,8
"rho - (Intercept)",-1.07066411556298,0.0977899331672788,-1.26232886262142,-0.878999368504533,6.7472983700158e-28,8
"rho - x",0.586304881160181,0.0894694731751732,0.410947936021069,0.761661826299293,5.63443011719429e-11,8
"psi - (Intercept)",2.53204110139503,0.775974701863446,1.01115863282847,4.05292356996159,0.00110221650610575,9
"psi - x",-0.853964539872226,0.44733127993825,-1.7307177377094,0.0227886579649493,0.0562594598256221,9
"psi - theta",-3.09507206875254,0.714998887000979,-4.49644413626068,-1.6937000012444,1.49938392922331e-05,9
"rho - (Intercept)",-1.31962982438329,0.107883063798122,-1.53107674396944,-1.10818290479713,2.09610529877488e-34,9
"rho - x",0.859599112532745,0.120955824831454,0.622530052142759,1.09666817292273,1.18833647696535e-12,9
"psi - (Intercept)",3.0538066386375,0.729748375271061,1.6235261053296,4.4840871719454,2.85493671290387e-05,10
"psi - x",-1.18858926885278,0.352224809962806,-1.87893721084134,-0.498241326864213,0.000739448453104556,10
"psi - theta",-3.09694308208503,0.671558646027636,-4.41317384180568,-1.78071232236438,3.99629362474679e-06,10
"rho - (Intercept)",-1.09418744619715,0.0902514864820644,-1.2710771092532,-0.917297783141097,7.90466883569356e-34,10
"rho - x",0.597336977963773,0.0905838986336706,0.419795799062552,0.774878156864995,4.27280465570214e-11,10
"psi - (Intercept)",1.66161044895083,0.655356126504456,0.377136043954419,2.94608485394724,0.0112308948605058,11
"psi - x",-0.679476533840664,0.256277358174045,-1.18177092591486,-0.177182141766464,0.00801748277168374,11
"psi - theta",-2.02674852379606,0.611090543776273,-3.22446398089055,-0.829033066701565,0.000911169692249072,11
"rho - (Intercept)",-1.01888148556481,0.11835033269572,-1.25084387520676,-0.786919095922866,7.36817969162517e-18,11
"rho - x",0.543628038845375,0.0806913712779175,0.385475857277507,0.701780220413243,1.61548659293115e-11,11
"psi - (Intercept)",1.7653147657038,0.76390938156451,0.268079890385092,3.2625496410225,0.0208386267148133,12
"psi - x",-0.379717164645584,0.297562761470399,-0.96292946026785,0.203495130976682,0.201923349382104,12
"psi - theta",-2.23838928162515,0.620075135408505,-3.45371421473462,-1.02306434851568,0.000306353068851331,12
"rho - (Intercept)",-1.03720294029185,0.130794397339097,-1.2935552484561,-0.7808506321276,2.19100431737419e-15,12
"rho - x",0.601106359967642,0.0932985724262468,0.418244518203197,0.783968201732087,1.17270011559108e-10,12
"psi - (Intercept)",0.970234809549576,0.466439356529217,0.0560304697802736,1.88443914931888,0.0375174814631987,13
"psi - x",-0.309742805989727,0.274210663776867,-0.847185831169208,0.227700219189754,0.258653358567654,13
"psi - theta",-2.03025620654567,0.43324935188456,-2.87940933256473,-1.18110308052661,2.78440100651024e-06,13
"rho - (Intercept)",-0.926950921212677,0.134052471984718,-1.18968893834129,-0.664212904084065,4.68403410345031e-12,13
"rho - x",0.497937364041438,0.108985553532036,0.284329604283487,0.71154512379939,4.90435113126755e-06,13
"psi - (Intercept)",3.28983155524714,1.05621170060872,1.21969466200424,5.35996844849004,0.00184103141060567,14
"psi - x",-0.764731344679359,0.277219456316018,-1.30807149487253,-0.221391194486188,0.00580535442340847,14
"psi - theta",-3.54153731469931,0.926821316145065,-5.35807371444765,-1.72500091495098,0.000132822665237312,14
"rho - (Intercept)",-1.12096226352068,0.100945957460396,-1.31881270452797,-0.923111822513391,1.19178907739911e-28,14
"rho - x",0.690782240309535,0.0856826383819986,0.522847354980449,0.858717125638622,7.49930822800686e-16,14
"psi - (Intercept)",3.98645536972989,1.27867138109944,1.48030551471289,6.49260522474688,0.00182296474315269,15
"psi - x",-0.825487670583228,0.293205985809719,-1.40016084282184,-0.250814498344617,0.00487188629684063,15
"psi - theta",-3.92717604005554,1.17279379117061,-6.22580963204211,-1.62854244806896,0.000812312741862957,15
"rho - (Intercept)",-1.24368921986581,0.0932594983234009,-1.42647447779595,-1.06090396193567,1.43325508661059e-40,15
"rho - x",0.648934794472885,0.0849414293461012,0.482452652159173,0.815416936786597,2.17574089764277e-14,15
"psi - (Intercept)",2.9899319837992,1.1464357967224,0.742959111635816,5.23690485596259,0.00910665897151689,16
"psi - x",-0.524931309681635,0.260794419506307,-1.03607897928303,-0.0137836400802434,0.0441339378382451,16
"psi - theta",-3.31849888895379,1.00477250358765,-5.28781680864173,-1.34918096926585,0.000957462888428655,16
"rho - (Intercept)",-1.18365056843039,0.10675070772741,-1.39287811090027,-0.974423025960502,1.43478501447013e-28,16
"rho - x",0.55029598546362,0.0771294445731916,0.399125051952586,0.701466918974654,9.69935703457406e-13,16
"psi - (Intercept)",3.21828849030545,0.692364971032947,1.86127808292376,4.57529889768715,3.3475596947086e-06,17
"psi - x",-1.40170897489828,0.404636812087453,-2.19478255340879,-0.608635396387768,0.000531976469781009,17
"psi - theta",-3.97035919523167,0.625727143601409,-5.19676186083956,-2.74395652962379,2.22147456403042e-10,17
"rho - (Intercept)",-1.29777110529195,0.0992158874073608,-1.49223067130456,-1.10331153927934,4.26892202431014e-39,17
"rho - x",0.678754306906691,0.0961778858141096,0.490249114601831,0.867259499211552,1.69792809088879e-12,17
"psi - (Intercept)",2.77242408101168,0.973920165371203,0.863575633066829,4.68127252895653,0.00441798794788558,18
"psi - x",-0.85903574840447,0.452132530922389,-1.7451992252513,0.027127728442355,0.057437781311108,18
"psi - theta",-3.43187036431426,0.845814354491529,-5.08963603672466,-1.77410469190387,4.96061840474147e-05,18
"rho - (Intercept)",-1.19247421694823,0.110709578884533,-1.40946100430551,-0.97548742959095,4.70861085566326e-27,18
"rho - x",0.703864943179329,0.109068326027616,0.49009495231113,0.917634934047528,1.09345622377662e-10,18
"psi - (Intercept)",1.47530521243215,0.693888518228505,0.115308707418412,2.83530171744588,0.033491474844109,19
"psi - x",-0.324051007620812,0.263281873721303,-0.840073997896787,0.191971982655164,0.218392450248778,19
"psi - theta",-2.27850268884536,0.605451901111822,-3.46516660939584,-1.09183876829488,0.000167679692676242,19
"rho - (Intercept)",-0.98685452301759,0.136152648718314,-1.25370881090522,-0.720000235129961,4.22509387088395e-13,19
"rho - x",0.542928458142046,0.090657367015943,0.365243283857568,0.720613632426524,2.11400388416344e-09,19
"psi - (Intercept)",3.46742714186977,1.03621295812321,1.43648706363457,5.49836722010497,0.000819126405314449,20
"psi - x",-1.93772225048126,0.741761954444256,-3.39154896629404,-0.483895534668475,0.00899290907909184,20
"psi - theta",-3.4912559516147,0.834976131724163,-5.12777909774463,-1.85473280548477,2.89892563240619e-05,20
"rho - (Intercept)",-1.26164344252944,0.104548715879734,-1.46655516028363,-1.05673172477525,1.56793434548826e-33,20
"rho - x",0.888969130689802,0.105624633041553,0.681948654048099,1.0959896073315,3.88544807701459e-17,20
"psi - (Intercept)",0.843870260307104,0.418231378647562,0.0241518209533486,1.66358869966086,0.0436213169509351,21
"psi - x",0.00196132090748461,0.253679988726473,-0.495242320594929,0.499164962409899,0.993831235611944,21
"psi - theta",-2.01573119924633,0.388929466781377,-2.7780189466642,-1.25344345182847,2.18616892114381e-07,21
"rho - (Intercept)",-0.814066102810124,0.136040542552209,-1.08070066664974,-0.547431538970506,2.17728266272737e-09,21
"rho - x",0.539290409633032,0.110832190045566,0.322063308816025,0.756517510450039,1.13978423808384e-06,21
"psi - (Intercept)",0.635333604272601,0.390111379487826,-0.129270649482775,1.39993785802798,0.103398695368802,22
"psi - x",0.088655373763994,0.230264112826334,-0.362653994307688,0.539964741835676,0.700225541708655,22
"psi - theta",-1.58294312311269,0.372178138438311,-2.31239887028494,-0.853487375940439,2.10749686106388e-05,22
"rho - (Intercept)",-0.833546618039001,0.144789682972706,-1.11732918199848,-0.549764054079526,8.56484817763806e-09,22
"rho - x",0.476320727292412,0.119722460335984,0.241669016893359,0.710972437691465,6.93394305561752e-05,22
"psi - (Intercept)",3.00654449593523,0.733786997118825,1.56834840925854,4.44474058261193,4.1799941965881e-05,23
"psi - x",-1.05858037877186,0.347520489649283,-1.73970802237418,-0.377452735169537,0.00231834676960379,23
"psi - theta",-3.38937092096318,0.655443777920974,-4.67401711957915,-2.1047247223472,2.32709336458932e-07,23
"rho - (Intercept)",-1.12965530927741,0.0945329285368486,-1.31493644456273,-0.944374173992087,6.50343026736364e-33,23
"rho - x",0.591301811488443,0.0960384386895258,0.403069930525514,0.779533692451371,7.41692586934796e-10,23
"psi - (Intercept)",1.89647882083241,0.690897296669083,0.542345002344926,3.2506126393199,0.00605200412510578,24
"psi - x",-0.691120950855783,0.311042358400796,-1.30075277098774,-0.0814891307238246,0.0262866016825965,24
"psi - theta",-2.73718645526062,0.62185144335631,-3.95599288797324,-1.518380022548,1.07419569111254e-05,24
"rho - (Intercept)",-1.16984704254038,0.117515526101027,-1.40017324132267,-0.939520843758088,2.40233971953869e-23,24
"rho - x",0.589962304247282,0.0886532148710223,0.416205195986388,0.763719412508177,2.83840278632867e-11,24
"psi - (Intercept)",2.65157284288389,0.888851090633026,0.909456717624012,4.39368896814377,0.00285301582277136,25
"psi - x",-1.02091544325541,0.43483428544076,-1.87317498196251,-0.168655904548314,0.0188833167992306,25
"psi - theta",-3.04891534303517,0.691172984590799,-4.4035894999202,-1.69424118615015,1.02790328833924e-05,25
"rho - (Intercept)",-1.3624871128415,0.121718779386822,-1.60105153668185,-1.12392268900115,4.37629720953285e-29,25
"rho - x",0.758768994159961,0.102961164084615,0.556968820747796,0.960569167572126,1.71310401021176e-13,25
"psi - (Intercept)",3.91364539131069,1.34259981449753,1.28219810924537,6.54509267337601,0.00355716614214671,26
"psi - x",-1.24252803166647,0.468791891041351,-2.16134325435194,-0.323712808980996,0.00803752018597041,26
"psi - theta",-4.00003662790492,1.13478192241339,-6.2241683261423,-1.77590492966754,0.000423580920329327,26
"rho - (Intercept)",-1.12776496727299,0.105643269764172,-1.33482197121982,-0.920707963326166,1.32944662346593e-26,26
"rho - x",0.912634840009864,0.0822810025414405,0.751367038416792,1.07390264160294,1.37672088233592e-28,26
"psi - (Intercept)",2.09340029605745,0.630626406764715,0.857395251098704,3.3294053410162,0.000901604000982983,27
"psi - x",-0.369441470816414,0.244647062543055,-0.848940902324319,0.110057960691491,0.131017970342793,27
"psi - theta",-2.73844856509122,0.512857587192864,-3.74363096518735,-1.7332661649951,9.31576955107114e-08,27
"rho - (Intercept)",-1.14080461075034,0.11249176307029,-1.36128441492552,-0.920324806575156,3.62513688384156e-24,27
"rho - x",0.525010742659532,0.0835637930247972,0.36122871791937,0.688792767399694,3.32627498092837e-10,27
"psi - (Intercept)",3.67155287991903,1.34272401639786,1.03986216660224,6.30324359323581,0.00624928972760178,28
"psi - x",-1.73074495227242,0.691005526354922,-3.08509089704621,-0.37639900749863,0.0122563612680825,28
"psi - theta",-3.98572257133618,1.13084811568278,-6.20214415005941,-1.76930099261295,0.000424214295531833,28
"rho - (Intercept)",-1.13582849980025,0.105294779473428,-1.34220247532825,-0.929454524272241,3.95961328684497e-27,28
"rho - x",0.736725290393017,0.112429711382481,0.516367105291121,0.957083475494914,5.64819947604204e-11,28
"psi - (Intercept)",2.30794266394708,1.0775535918563,0.195976432496965,4.4199088953972,0.0322067121017836,29
"psi - x",-0.706614227947915,0.356723201416004,-1.40577885517311,-0.00744960072271983,0.0476083887441544,29
"psi - theta",-2.5481970163508,0.91546867461968,-4.34248264757999,-0.753911385121608,0.00537776804356638,29
"rho - (Intercept)",-1.0597839339078,0.13109123570818,-1.31671803458469,-0.802849833230921,6.25102953037352e-16,29
"rho - x",0.717092586163143,0.0846243906020445,0.551231828369486,0.8829533439568,2.37456624553983e-17,29
"psi - (Intercept)",2.51000743737829,0.776800873966258,0.987505701245186,4.03250917351139,0.00123266958199632,30
"psi - x",-0.703016692044739,0.310910262085367,-1.31238960815597,-0.09364377593351,0.0237495812493939,30
"psi - theta",-2.86998632504325,0.637798571395426,-4.12004855436939,-1.61992409571712,6.80072363615584e-06,30
"rho - (Intercept)",-1.10542320254694,0.10838064922858,-1.31784537165602,-0.893001033437852,1.99394866734308e-24,30
"rho - x",0.574542297455761,0.0944805462616607,0.389363829543236,0.759720765368286,1.19387237897354e-09,30
"psi - (Intercept)",2.81943111050564,1.07807837707932,0.706436318918782,4.9324259020925,0.00891654035963035,31
"psi - x",-0.872480015923975,0.362556351371214,-1.5830774069778,-0.161882624870147,0.01610764453018,31
"psi - theta",-3.23418944104312,0.949640130570066,-5.09544989523437,-1.37292898685188,0.000659946427952705,31
"rho - (Intercept)",-1.08048706929706,0.108819611367124,-1.29376958838827,-0.867204550205851,3.1087073374639e-23,31
"rho - x",0.661723913579894,0.101831999663191,0.462136861766344,0.861310965393444,8.12908686041718e-11,31
"psi - (Intercept)",0.942649261907183,0.651228782571389,-0.333735697628605,2.21903422144297,0.147758827771993,32
"psi - x",-0.132727564599592,0.398161369909338,-0.913109509657025,0.647654380457841,0.738869206338693,32
"psi - theta",-1.62595274796477,0.511476418089027,-2.62842810636082,-0.623477389568729,0.00147814781268121,32
"rho - (Intercept)",-1.07496733952633,0.178520596299523,-1.42486127877201,-0.725073400280647,1.72774714511853e-09,32
"rho - x",0.674958879652915,0.157762500816266,0.365750059942062,0.984167699363767,1.88306940548341e-05,32
"psi - (Intercept)",0.890083130577587,0.397959592934544,0.110096661123661,1.67006960003151,0.0253113927791916,33
"psi - x",-0.2450491671868,0.234643425391045,-0.70494183016236,0.214843495788761,0.29632485579643,33
"psi - theta",-1.81326086589432,0.38400800580081,-2.56590272703896,-1.06061900474969,2.33611280273336e-06,33
"rho - (Intercept)",-0.945869458835775,0.124077485372285,-1.18905686145775,-0.702682056213801,2.47432524628198e-14,33
"rho - x",0.54291663157384,0.0972723044021068,0.352266418252494,0.733566844895186,2.38576230350029e-08,33
"psi - (Intercept)",2.34841651465569,0.623793330152788,1.12580405375992,3.57102897555145,0.000166725877506364,34
"psi - x",-0.952232312242189,0.333334555401587,-1.60555603563197,-0.298908588852408,0.00428088476934942,34
"psi - theta",-2.62826217768617,0.5800320922115,-3.76510418829813,-1.49142016707422,5.86396424217403e-06,34
"rho - (Intercept)",-1.04340286257932,0.097644473441687,-1.2347825138144,-0.852023211344232,1.18706388504397e-26,34
"rho - x",0.646698968212415,0.105080466636337,0.440745038126532,0.852652898298297,7.53996226649551e-10,34
"psi - (Intercept)",10.9644683665692,28.2831348938174,-44.469457395201,66.3983941283393,0.698261686594549,35
"psi - x",-0.827742954714739,0.317106697963278,-1.44926066197919,-0.206225247450293,0.00904634011168937,35
"psi - theta",-10.951544395358,28.2773119357118,-66.3740573689577,44.4709685782417,0.69854089290799,35
"rho - (Intercept)",-1.38575945202617,0.0895876819138031,-1.56134808203566,-1.21017082201669,5.68824366562807e-54,35
"rho - x",0.641883782357926,0.0892724171339109,0.466913059962624,0.816854504753228,6.47110877232452e-13,35
"psi - (Intercept)",4.88464812909481,1.15311183535068,2.62459046166059,7.14470579652902,2.27478468479685e-05,36
"psi - x",-1.22066168440118,0.322377883991399,-1.85251072643655,-0.588812642365803,0.000152826372269236,36
"psi - theta",-5.36595634100134,1.10086001480387,-7.52360232203715,-3.20831035996552,1.09177679510522e-06,36
"rho - (Intercept)",-1.15093140010027,0.0855762748054825,-1.31865781665012,-0.983204983550423,3.11272010569743e-41,36
"rho - x",0.66670303090256,0.0842825714239107,0.50151222638727,0.831893835417849,2.56705601971961e-15,36
"psi - (Intercept)",5.31180724550826,1.8558713270559,1.67436628453814,8.94924820647837,0.00420759738196878,37
"psi - x",-1.17760305868771,0.395289359401359,-1.95235596658629,-0.40285015078914,0.00289104699623339,37
"psi - theta",-5.73745657117842,1.7741941425815,-9.21481319222008,-2.26009995013676,0.00122138682837596,37
"rho - (Intercept)",-1.22027296250199,0.0875048831089375,-1.3917793818669,-1.04876654313709,3.36510611614366e-44,37
"rho - x",0.692621304068453,0.0897589145884733,0.516697064183638,0.868545543953267,1.19602685845969e-14,37
"psi - (Intercept)",1.13682768702821,0.485293857656653,0.185669204102661,2.08798616995375,0.0191521967070467,38
"psi - x",-0.589271569468627,0.305213166590662,-1.18747838359375,0.00893524465649465,0.0535215783515156,38
"psi - theta",-1.89622480909876,0.464173496453028,-2.80598814472472,-0.986461473472791,4.40457153453053e-05,38
"rho - (Intercept)",-1.11084553959075,0.128888442474267,-1.36346224486378,-0.858228834317725,6.77427429922233e-18,38
"rho - x",0.791806839742196,0.115848172359226,0.564748594243324,1.01886508524107,8.20811962351373e-12,38
"psi - (Intercept)",5.03446387440421,1.31892322262128,2.449421859693,7.61950588911541,0.000135028605084099,39
"psi - x",-1.35323366650887,0.373383566974849,-2.08505201019867,-0.621415322819065,0.000289806368001934,39
"psi - theta",-5.11637587357963,1.22447441417911,-7.51630162536147,-2.71645012179779,2.93533316371049e-05,39
"rho - (Intercept)",-1.09537123793018,0.0851754510920095,-1.26231205443747,-0.928430421422889,7.54054046336463e-38,39
"rho - x",0.704554246241316,0.0829737546547677,0.541928675455909,0.867179817026723,2.04355222765778e-17,39
"psi - (Intercept)",1.51625750167156,0.620536837431537,0.300027649225361,2.73248735411776,0.014547145666995,40
"psi - x",-0.336464583516769,0.2399512542981,-0.806760399986257,0.133831232952719,0.160849392235324,40
"psi - theta",-2.05634900644659,0.580369143016456,-3.19385162449723,-0.918846388395965,0.000395341379806571,40
"rho - (Intercept)",-0.978477890184449,0.118300808687707,-1.21034321455432,-0.74661256581458,1.32727989816688e-16,40
"rho - x",0.500042837942747,0.08614929215324,0.331193328028777,0.668892347856716,6.46063567726583e-09,40
"psi - (Intercept)",3.08678129515401,0.711704932092064,1.69186526063404,4.48169732967398,1.44332669713923e-05,41
"psi - x",-0.79213840794753,0.273488515202508,-1.32816604792978,-0.256110767965279,0.00377443334178341,41
"psi - theta",-3.45252964598622,0.599535288749936,-4.62759721939691,-2.27746207257552,8.47761048398826e-09,41
"rho - (Intercept)",-1.07876195707772,0.0985332760607189,-1.27188362943547,-0.885640284719968,6.77815691946887e-28,41
"rho - x",0.873576632258272,0.0825952874851927,0.711692843494562,1.03546042102198,3.82624501362941e-26,41
"psi - (Intercept)",1.48006616083903,0.572969024759538,0.357067508053296,2.60306481362476,0.00979021404898118,42
"psi - x",-0.377004968263875,0.272609471922346,-0.911309715076156,0.157299778548406,0.166680536081629,42
"psi - theta",-2.13959505041613,0.510491126334226,-3.1401392724585,-1.13905082837376,2.77423878953071e-05,42
"rho - (Intercept)",-0.997622192166386,0.119995832605829,-1.23280970236871,-0.762434681964064,9.26798406491702e-17,42
"rho - x",0.607309921976209,0.10057893817233,0.410178825555162,0.804441018397257,1.5589874187425e-09,42
"psi - (Intercept)",2.00208931783083,1.06610752669388,-0.0874430381362421,4.09162167379791,0.0603889437633571,43
"psi - x",-0.744181628501088,0.53118847587023,-1.78529191020946,0.296928653207287,0.161221631599075,43
"psi - theta",-2.55160724127762,0.865174921425893,-4.24731892759964,-0.855895554955597,0.00318557969925406,43
"rho - (Intercept)",-1.21969900784845,0.144853488680277,-1.50360662869677,-0.93579138700013,3.7576103815641e-17,43
"rho - x",0.740199196956078,0.114987027427619,0.514828764508626,0.965569629403531,1.21664751586815e-10,43
"psi - (Intercept)",4.58850162197463,1.61915799171921,1.41501027292478,7.76199297102448,0.00459864038647247,44
"psi - x",-0.866250953855436,0.296087758255348,-1.44657229629912,-0.285929611411753,0.00343730688640513,44
"psi - theta",-4.92435472710084,1.52401210124617,-7.91136355754654,-1.93734589665514,0.00123281040521467,44
"rho - (Intercept)",-1.20152148657768,0.090484140687845,-1.37886714349791,-1.02417582965745,3.07248162822103e-40,44
"rho - x",0.67980811342917,0.0845204019736468,0.514151169601974,0.845465057256365,8.75762911764372e-16,44
"psi - (Intercept)",1.51627911606241,0.894163169898063,-0.236248493239965,3.26880672536478,0.0899328281474782,45
"psi - x",-0.331266743498479,0.365136426574899,-1.04692098902894,0.384387502031977,0.364279356920758,45
"psi - theta",-1.88272387267031,0.731252511805464,-3.31595245941347,-0.449495285927151,0.0100339744966073,45
"rho - (Intercept)",-1.09642514235915,0.161967324094865,-1.41387526425741,-0.778975020460892,1.29298033405168e-11,45
"rho - x",0.802718350507902,0.111786855365521,0.583620140046493,1.02181656096931,6.93078512141764e-13,45
"psi - (Intercept)",4.10051268957878,0.92448385418201,2.28855763109326,5.9124677480643,9.18751833093529e-06,46
"psi - x",-1.42368316974739,0.396260358984346,-2.20033920185762,-0.647027137637158,0.000327147000727995,46
"psi - theta",-4.18105088468369,0.757017837386731,-5.66477858161608,-2.6973231877513,3.33156058165537e-08,46
"rho - (Intercept)",-1.28173124776252,0.0978718999483178,-1.47355664675973,-1.08990584876531,3.47033278890579e-39,46
"rho - x",0.798075873476417,0.0814946776312336,0.638349240387497,0.957802506565337,1.2068366105721e-22,46
"psi - (Intercept)",3.20339514282905,1.41880392355596,0.42259055153525,5.98419973412285,0.0239572676508072,47
"psi - x",-0.985415957741618,0.44120819269891,-1.85016812511549,-0.120663790367746,0.0255193557805734,47
"psi - theta",-3.5481958313265,1.27052530606567,-6.03837967266194,-1.05801198999105,0.00522701680842846,47
"rho - (Intercept)",-1.25108462343837,0.115695976157992,-1.47784456986424,-1.0243246770125,2.96940109982892e-27,47
"rho - x",0.703745073366793,0.0965773550302782,0.514456935785309,0.893033210948276,3.17276709111104e-13,47
"psi - (Intercept)",2.34585785174822,1.39342727583041,-0.38520942395514,5.07692512745158,0.0922751422094297,48
"psi - x",-0.833510351155645,0.587617499474109,-1.98521948681038,0.318198784499092,0.15605728709163,48
"psi - theta",-2.37009533988985,1.13487292641716,-4.59440540269707,-0.14578527708264,0.0367596454448214,48
"rho - (Intercept)",-1.23494751905272,0.158965466402743,-1.54651410798771,-0.923380930117728,7.93252606264263e-15,48
"rho - x",0.900108181218573,0.114925010905879,0.674859298920178,1.12535706351697,4.79654719781412e-15,48
"psi - (Intercept)",3.2842796665486,0.714624509519048,1.88364136542166,4.68491796767553,4.31067903183508e-06,49
"psi - x",-1.39808040225379,0.380418620542049,-2.14368719756462,-0.652473606942967,0.0002377466513056,49
"psi - theta",-3.6187253784591,0.65789149363234,-4.90816901171375,-2.32928174520445,3.78737897783048e-08,49
"rho - (Intercept)",-1.0778077904617,0.0912550848184785,-1.25666447011207,-0.898951110811334,3.4273236474635e-32,49
"rho - x",0.832187370667506,0.0915781898428324,0.652697416806182,1.01167732452883,1.01642300964158e-19,49
"psi - (Intercept)",0.982530739615074,0.944152856529426,-0.867974855083212,2.83303633431336,0.29803896595086,50
"psi - x",-0.155132619641947,0.536239830470031,-1.20614337443907,0.895878135155179,0.772354043077705,50
"psi - theta",-1.7423486640443,0.658731667881674,-3.03343900856838,-0.451258319520224,0.00816896700577409,50
"rho - (Intercept)",-0.934015290577359,0.236969327287045,-1.39846663750065,-0.469563943654066,8.09726560670074e-05,50
"rho - x",0.642934198184961,0.175170113297839,0.299607084953395,0.986261311416526,0.000242226299011305,50
"psi - (Intercept)",2.32408960776031,0.71654849756955,0.919680359347704,3.72849885617291,0.00118091313843916,51
"psi - x",-0.723754711368817,0.335104407844354,-1.38054728180437,-0.0669621409332622,0.0307890312839397,51
"psi - theta",-3.07842444832264,0.561009476921331,-4.17798281807411,-1.97886607857118,4.08135434548183e-08,51
"rho - (Intercept)",-1.27312645870044,0.122174586326248,-1.51258424772597,-1.03366866967492,1.99793180447714e-25,51
"rho - x",0.74251379875668,0.0931196155332726,0.560002706057249,0.925024891456111,1.53913846272879e-15,51
"psi - (Intercept)",3.83744312186845,0.841038262672166,2.18903841741086,5.48584782632603,5.04891243697515e-06,52
"psi - x",-1.22665409124308,0.324299667088357,-1.86226975893459,-0.591038423551566,0.000155279178847468,52
"psi - theta",-3.91653352331513,0.700937258968569,-5.29034530631575,-2.54272174031451,2.30273634944833e-08,52
