"parameter","Est","SE","lower","upper","p","simulation"
"rho - x",0.358808561160382,0.0900304443660629,0.182352132690761,0.535264989630002,6.73626738819185e-05,12
"psi - (Intercept)",0.68148960266031,0.36932483330694,-0.0423737692175508,1.40535297453817,0.0650039541716198,13
"psi - x",1.46472498383436,0.274064357841282,0.92756871301935,2.00188125464937,9.06888512774236e-08,13
"psi - theta",-0.15875051262793,0.480723315146517,-1.1009508968438,0.783449871587941,0.741224212239825,13
"rho - (Intercept)",-0.909573696831367,0.125746153483702,-1.15603162885387,-0.663115764808865,4.71008767084162e-13,13
"rho - x",0.448818872866206,0.113173008530194,0.227003852124982,0.67063389360743,7.31573487239767e-05,13
"psi - (Intercept)",1.20373275546736,0.480113415992453,0.262727751627659,2.14473775930707,0.0121697284833854,14
"psi - x",0.872790790519143,0.246303223305337,0.390045343564557,1.35553623747373,0.000394760187178658,14
"psi - theta",-0.553759354243423,0.526793164246618,-1.58625498346869,0.478736274981842,0.293171641955119,14
"rho - (Intercept)",-0.970887247566712,0.119328563039056,-1.20476693345018,-0.737007561683244,4.07703085102868e-16,14
"rho - x",0.434135128854722,0.10368515965557,0.23091595019852,0.637354307510924,2.82601412441138e-05,14
"psi - (Intercept)",1.59354708802325,0.597194935490154,0.423066522712828,2.76402765333367,0.00762164550884051,15
"psi - x",0.726127331106559,0.260009059587045,0.216518938661821,1.2357357235513,0.00522701249147196,15
"psi - theta",-1.31006029595658,0.591682986118217,-2.4697376390134,-0.150382952899762,0.0268201575611961,15
"rho - (Intercept)",-0.933271131262029,0.122134759428626,-1.1726508610026,-0.693891401521457,2.15001147908206e-14,15
"rho - x",0.625132262219999,0.110133474953496,0.409274617818903,0.840989906621094,1.37773597562981e-08,15
"psi - (Intercept)",0.271704437248176,0.282265777958218,-0.281526321618112,0.824935196114464,0.33575648017095,16
"psi - x",0.882240362218526,0.23228702827562,0.426966152722474,1.33751457171458,0.000145832288395482,16
"psi - theta",0.333733213201777,0.412195068598004,-0.474154275855328,1.14162070225888,0.418142093446192,16
"rho - (Intercept)",-0.950232748637536,0.12694498532149,-1.19904034788562,-0.701425149389451,7.13348773087917e-14,16
"rho - x",0.478187416132932,0.107385240955396,0.2677162113892,0.688658620876665,8.46753078677619e-06,16
"psi - (Intercept)",0.324578764651228,0.308353746445504,-0.279783472879956,0.928941002182412,0.292516013726329,17
"psi - x",0.903067530278191,0.210629169251066,0.490241944452509,1.31589311610387,1.80714689546841e-05,17
"psi - theta",0.282073773516539,0.43713944622418,-0.574703797304637,1.13885134433771,0.5187510400415,17
"rho - (Intercept)",-0.835908071354947,0.123869334979472,-1.07868750670364,-0.593128636006254,1.49582100902574e-11,17
"rho - x",0.33221921236859,0.115161689990801,0.106506447587853,0.557931977149328,0.00391654085077661,17
"psi - (Intercept)",0.393588503392239,0.312414716604973,-0.218733089393796,1.00591009617827,0.207731767978212,18
"psi - x",1.17929105346366,0.241905190132566,0.705165593130515,1.6534165137968,1.08801046559998e-06,18
"psi - theta",0.504425917347531,0.443005822546595,-0.363849539785337,1.3727013744804,0.254851672751217,18
"rho - (Intercept)",-0.807500080984783,0.109705713631541,-1.02251932860087,-0.592480833368698,1.83082853578619e-13,18
"rho - x",0.263186415121367,0.119145148110576,0.0296662158919475,0.496706614350787,0.0271776867009906,18
"psi - (Intercept)",0.801058276449378,0.358491632086037,0.0984275888017625,1.50368896409699,0.0254485930668618,19
"psi - x",1.03432460263508,0.2475406408664,0.549153861826974,1.51949534344319,2.93562908154015e-05,19
"psi - theta",-0.528288295400241,0.427330448294858,-1.36584058355552,0.309263992755037,0.216364755815614,19
"rho - (Intercept)",-0.831665398294625,0.116829265650971,-1.06064655131079,-0.60268424527846,1.0899776503603e-12,19
"rho - x",0.341179544210836,0.111708390385556,0.122235122284206,0.560123966137466,0.00225663078369263,19
"psi - (Intercept)",0.321076798042751,0.277983550424388,-0.223760949083624,0.865914545169126,0.248081886388577,20
"psi - x",1.05572205984795,0.217406876659016,0.629612411604934,1.48183170809096,1.1979664506436e-06,20
"psi - theta",0.0747645445223339,0.401228319110074,-0.711628510510955,0.861157599555623,0.852178806663475,20
"rho - (Intercept)",-0.713905713150696,0.10963739850192,-0.928791065573125,-0.499020360728267,7.4395927741133e-11,20
"rho - x",0.213511382913933,0.135964530795603,-0.0529742006203349,0.479996966448201,0.116334593763498,20
"psi - (Intercept)",1.14139089319,0.510794885725225,0.140251313681308,2.1425304726987,0.0254476551361928,21
"psi - x",0.843465103379482,0.281751056674076,0.291243179692189,1.39568702706678,0.00275658593555904,21
"psi - theta",-0.259982090913405,0.610878846992189,-1.45728262993545,0.93731844810864,0.670408820577679,21
"rho - (Intercept)",-1.12656993955398,0.132636280932705,-1.38653227322542,-0.866607605882541,2.00197461727966e-17,21
"rho - x",0.713357111912228,0.116189433130536,0.485630007592253,0.941084216232203,8.27274328706869e-10,21
"psi - (Intercept)",0.58690870835938,0.332835829876545,-0.065437530963148,1.23925494768191,0.0778401363297304,22
"psi - x",0.946315295194029,0.245382154785715,0.465375109365194,1.42725548102286,0.000115023985530492,22
"psi - theta",-0.120272040388104,0.420345333224551,-0.944133754577712,0.703589673801504,0.774781050813924,22
"rho - (Intercept)",-0.950482340831333,0.128937916127436,-1.20319601268275,-0.697768668979913,1.68556932789227e-13,22
"rho - x",0.528543726770221,0.117161270041929,0.298911857105069,0.758175596435373,6.4446845959395e-06,22
"psi - (Intercept)",1.28631294693343,0.58532684758764,0.139093406477293,2.43353248738957,0.0279777857065968,23
"psi - x",0.627983201004925,0.262683356407335,0.11313328310845,1.1428331189014,0.0168187107806505,23
"psi - theta",-0.273046196224657,0.680397850871058,-1.60660147909038,1.06050908664107,0.688196516878435,23
"rho - (Intercept)",-0.991011098617426,0.11910944833673,-1.22446132757585,-0.757560869659001,8.78357452821278e-17,23
"rho - x",0.611251082766987,0.107238468657493,0.401067546441073,0.8214346190929,1.19861103848823e-08,23
"psi - (Intercept)",1.13174441235964,0.534686452672674,0.0837782220997156,2.17971060261956,0.0342895104770992,24
"psi - x",1.13048839289523,0.419070855509643,0.309124609125942,1.95185217666452,0.00698398764787478,24
"psi - theta",-0.17735984603632,0.603239263354127,-1.35968707627088,1.00496738419824,0.768748399671825,24
"rho - (Intercept)",-1.07913635974445,0.123633174097475,-1.32145292826987,-0.836819791219027,2.57994964750388e-18,24
"rho - x",0.462293264411253,0.12434697242646,0.218577676868797,0.706008851953709,0.000200990274755506,24
"psi - (Intercept)",0.122900980242808,0.243550013250799,-0.35444827416301,0.600250234648627,0.613823531436964,25
"psi - x",0.984050129979868,0.228971701916944,0.535273840743816,1.43282641921592,1.72584801965508e-05,25
"psi - theta",0.608440577256575,0.385977939945628,-0.148062283863819,1.36494343837697,0.114942627431042,25
"rho - (Intercept)",-0.895416769134043,0.128805202680624,-1.14787032740945,-0.642963210858639,3.60877662512941e-12,25
"rho - x",0.500667462392382,0.10687538846288,0.29119555017141,0.710139374613354,2.80519780278191e-06,25
"psi - (Intercept)",1.36282993926757,0.534375168128077,0.315473855504004,2.41018602303114,0.0107622777603815,26
"psi - x",1.53469549489161,0.277688987757277,0.990435079983964,2.07895590979926,3.26365361140065e-08,26
"psi - theta",-1.27619799887932,0.587520143023264,-2.42771631939674,-0.124679678361905,0.029842281812293,26
"rho - (Intercept)",-0.84301956364392,0.128021094734685,-1.09393629858529,-0.592102828702547,4.54869731286987e-11,26
"rho - x",0.390265174833842,0.0958173819965504,0.202466557027687,0.578063792639997,4.64093897501522e-05,26
"psi - (Intercept)",1.00056259487956,0.38630668477326,0.243415405736904,1.75770978402222,0.0095955522982056,27
"psi - x",0.739228628231678,0.247450798280649,0.254233975655919,1.22422328080744,0.00281383222307203,27
"psi - theta",-0.248758830876972,0.471740666414446,-1.17335354709221,0.675835885338265,0.597970589121021,27
"rho - (Intercept)",-0.919615174601818,0.116319424857988,-1.14759705802589,-0.691633291177748,2.65904913571482e-15,27
"rho - x",0.427885733804863,0.0952071137134346,0.241283219854522,0.614488247755205,6.98115624903901e-06,27
"psi - (Intercept)",1.14291223807222,0.466637897388934,0.228318765368411,2.05750571077603,0.0143154586967167,28
"psi - x",1.0880242853306,0.390584654462494,0.322492429670086,1.85355614099111,0.00534238324724397,28
"psi - theta",-0.758239107070792,0.517785913666855,-1.77308084955999,0.25660263541841,0.14308816091271,28
"rho - (Intercept)",-0.853083368946924,0.111461769298194,-1.0715444224245,-0.634622315469352,1.95435379903071e-14,28
"rho - x",0.340995378587826,0.141730538804819,0.0632086270209242,0.618782130154728,0.016130849586867,28
"psi - (Intercept)",0.466929067662102,0.300632129438682,-0.122299078633299,1.0561572139575,0.120385495170423,29
"psi - x",0.924977085026548,0.214153737042491,0.505243473268603,1.34471069678449,1.56581694739896e-05,29
"psi - theta",0.167932051413153,0.445988890883155,-0.706190112222795,1.0420542150491,0.706516493283165,29
"rho - (Intercept)",-0.904401528017952,0.123662023490697,-1.14677464031506,-0.662028415720841,2.60282975804306e-13,29
"rho - x",0.543654847063273,0.100957263204918,0.345782247203903,0.741527446922642,7.24447094149969e-08,29
"psi - (Intercept)",0.776089671615673,0.349267624005188,0.0915377075996286,1.46064163563172,0.0262800142628706,30
"psi - x",0.941282994341656,0.256639939385114,0.43827795615229,1.44428803253102,0.000244724617176708,30
"psi - theta",-0.306469104654717,0.435600332532928,-1.16023006807293,0.547291858763494,0.481709496557374,30
"rho - (Intercept)",-0.908073116766984,0.121239610460155,-1.14569838676855,-0.670447846765415,6.89236907026407e-14,30
"rho - x",0.558141306536138,0.112496629183585,0.337651964954153,0.778630648118123,6.99851994955996e-07,30
"psi - (Intercept)",0.822427798247086,0.348619960824709,0.139145230738892,1.50571036575528,0.0183195381404189,31
"psi - x",1.33788796306406,0.32223659189468,0.706315848449551,1.96946007767856,3.2975381585467e-05,31
"psi - theta",-0.55619863868175,0.407722200412667,-1.355319467188,0.2429221898245,0.172516965999211,31
"rho - (Intercept)",-0.90084220670857,0.125767308979267,-1.14734160274045,-0.654342810676686,7.90634034931263e-13,31
"rho - x",0.500546640890326,0.139728604805952,0.226683607860629,0.774409673920023,0.000340611655485311,31
"psi - (Intercept)",0.658773087407605,0.321292535742306,0.0290512888511374,1.28849488596407,0.0403269694020243,32
"psi - x",0.891066828968087,0.271907473294021,0.358137974184519,1.42399568375166,0.00104880790763806,32
"psi - theta",-0.271007942408595,0.413454497135764,-1.08136386604081,0.539347981223621,0.512163758348294,32
"rho - (Intercept)",-0.954991705795078,0.128280450406264,-1.20641676851193,-0.703566643078223,9.72669333012086e-14,32
"rho - x",0.568557756214118,0.134305171812478,0.305324456524197,0.831791055904039,2.30258971509813e-05,32
"psi - (Intercept)",0.991849208710808,0.371562084270951,0.263600905519108,1.72009751190251,0.00759860555323134,33
"psi - x",0.584265692691236,0.216460810632449,0.160010299787292,1.00852108559518,0.00695115319056816,33
"psi - theta",-0.634075865072098,0.391091142154144,-1.40060041836685,0.132448688222658,0.104953426692677,33
"rho - (Intercept)",-0.905994984450679,0.125028705199759,-1.15104674367588,-0.660943225225476,4.28324061712784e-13,33
"rho - x",0.522996460820786,0.108972935180841,0.30941343257672,0.736579489064852,1.59201793172261e-06,33
"psi - (Intercept)",0.799336276227498,0.375477849456078,0.0634132143010334,1.53525933815396,0.0332666161249906,34
"psi - x",0.672957837165763,0.265108171550862,0.153355368918808,1.19256030541272,0.0111351914877978,34
"psi - theta",-0.393312383432498,0.427344253219136,-1.23089172874217,0.444266961877173,0.357382431428939,34
"rho - (Intercept)",-0.882902583182178,0.121979788944739,-1.12197857635566,-0.643826590008693,4.54995409996686e-13,34
"rho - x",0.62691214018392,0.144195665340587,0.344293829389579,0.909530450978261,1.37604586652416e-05,34
"psi - (Intercept)",0.530598376121778,0.305018681597268,-0.0672272544207583,1.12842400666431,0.0819362629341811,35
"psi - x",1.16283348614854,0.25175683964887,0.669399147575134,1.65626782472195,3.85825349249921e-06,35
"psi - theta",-0.036303811840362,0.426085593428703,-0.871416229291995,0.798808605611271,0.932099929059562,35
"rho - (Intercept)",-0.894213768765793,0.119315393205943,-1.12806764225068,-0.660359895280908,6.6532204422628e-14,35
"rho - x",0.395388596825887,0.100765180992836,0.197892471184269,0.592884722467506,8.71409073804163e-05,35
"psi - (Intercept)",0.347537195314854,0.246337695290154,-0.13527581548845,0.830350206118158,0.158298835468054,36
"psi - x",0.975701881571533,0.192796440015154,0.597827802794294,1.35357596034877,4.17527584382151e-07,36
"psi - theta",0.325703815034507,0.358392113977062,-0.376731820703709,1.02813945077272,0.363460034833808,36
"rho - (Intercept)",-0.671437670074623,0.107100271945773,-0.881350345822782,-0.461524994326463,3.62806697149396e-10,36
"rho - x",0.442062952418157,0.0916547179527441,0.262423006217602,0.621702898618712,1.41320223397892e-06,36
"psi - (Intercept)",4.21703755102866,1.41197071486038,1.44962580267705,6.98444929938027,0.00282068624523411,37
"psi - x",1.45208462603136,0.473712349232487,0.52362548250382,2.38054376955889,0.00217430021560818,37
"psi - theta",-3.6049252301052,1.39395512289256,-6.33702706703972,-0.872823393170678,0.00970651502337872,37
"rho - (Intercept)",-1.16337731113325,0.0883236628973081,-1.33648850939463,-0.990266112871871,1.27603183844602e-39,37
"rho - x",0.679498818300726,0.0912951140212349,0.500563682854628,0.858433953746824,9.85116083504232e-14,37
"psi - (Intercept)",0.809271013087821,0.349111729086436,0.125024597497902,1.49351742867774,0.0204446473969114,38
"psi - x",0.844436945289286,0.24973633095028,0.354962730995563,1.33391115958301,0.000721400614561415,38
"psi - theta",-0.412319844780375,0.446552021266756,-1.28754572368678,0.462906034126031,0.355829463821869,38
"rho - (Intercept)",-0.952108189164173,0.122910175824717,-1.1930077071141,-0.711208671214242,9.4553753908669e-15,38
"rho - x",0.45898188741413,0.121547917564606,0.22075234659166,0.697211428236601,0.000159277835976451,38
"psi - (Intercept)",1.51222235245284,0.509583940774621,0.513456181434594,2.51098852347109,0.00300170943908068,39
"psi - x",1.52114555222588,0.327974280464388,0.878327774660241,2.16396332979152,3.51792431248053e-06,39
"psi - theta",-1.18092768914797,0.555833573305201,-2.27034147422436,-0.0915139040715687,0.033619451068982,39
"rho - (Intercept)",-0.829198451031404,0.113644308497298,-1.05193720273407,-0.60645969932874,2.9548977567175e-13,39
"rho - x",0.469173994542301,0.0990636757182456,0.275012757958385,0.663335231126218,2.17886169066982e-06,39
"psi - (Intercept)",0.576711965622569,0.28625368308646,0.0156650563311657,1.13775887491397,0.0439373117505767,40
"psi - x",0.860067989603092,0.200245851091092,0.467593333410981,1.2525426457952,1.7464592145138e-05,40
"psi - theta",-0.241195895040207,0.372995218539773,-0.972253089783809,0.489861299703396,0.517861029192547,40
"rho - (Intercept)",-0.754364641022337,0.113473644554805,-0.976768897544254,-0.531960384500421,2.97247243932124e-11,40
"rho - x",0.422006515889292,0.105567523224292,0.215097972432584,0.628915059346,6.40141157127294e-05,40
"psi - (Intercept)",0.475251537113306,0.285757712083184,-0.0848232868743002,1.03532636110091,0.0962868967300943,41
"psi - x",1.00523660466724,0.16769915199785,0.676552306513543,1.33392090282093,2.04381964576866e-09,41
"psi - theta",-0.294688439203607,0.38104946177183,-1.04153166060477,0.452154782197553,0.439309313130497,41
"rho - (Intercept)",-0.707832963788871,0.119957272814795,-0.942944898189516,-0.472721029388226,3.61942718144339e-09,41
"rho - x",0.38569705102493,0.0834948088623504,0.222050232758667,0.549343869291192,3.84826182921048e-06,41
"psi - (Intercept)",0.22037032896452,0.262517365765835,-0.294154253252845,0.734894911181886,0.401216566125044,42
"psi - x",1.28390747319278,0.240159608572795,0.813203289848864,1.7546116565367,8.98898427873272e-08,42
"psi - theta",0.397699536720048,0.396569517823614,-0.379562435580652,1.17496150902075,0.315933488652522,42
"rho - (Intercept)",-0.7235196574092,0.114156934785041,-0.947263138173368,-0.499776176645032,2.32859398556693e-10,42
"rho - x",0.302385839685247,0.100046371673978,0.106298554420342,0.498473124950152,0.00250731840549136,42
"psi - (Intercept)",0.293518692777852,0.237114639721626,-0.171217461283727,0.75825484683943,0.215761775121417,43
"psi - x",0.958493044888663,0.192778047227261,0.580655015313271,1.33633107446406,6.62646517426839e-07,43
"psi - theta",-0.055276317803206,0.348129603200145,-0.737597802027711,0.627045166421299,0.873841528963763,43
"rho - (Intercept)",-0.672069021625794,0.115487804846582,-0.898420959778686,-0.445717083472903,5.90614167530124e-09,43
"rho - x",0.402032059658727,0.114761851184675,0.177102964537618,0.626961154779835,0.00045972908542561,43
"psi - (Intercept)",0.355821958430168,0.257238216367555,-0.148355681097561,0.859999597957898,0.166591564973892,44
"psi - x",1.17261669469448,0.218053566049331,0.745239558537265,1.59999383085169,7.54625379163293e-08,44
"psi - theta",0.109648616398147,0.378204877206314,-0.631619321703622,0.850916554499916,0.771878536215333,44
"rho - (Intercept)",-0.681372725889706,0.114848889138039,-0.906472412264695,-0.456273039514716,2.97855209188573e-09,44
"rho - x",0.556040543345562,0.104888384159514,0.350463087996314,0.76161799869481,1.15006476278981e-07,44
"psi - (Intercept)",0.630881327431799,0.392955552158054,-0.139297402323037,1.40106005718663,0.108388744148084,45
"psi - x",1.00411376323044,0.251440017452218,0.511300384751975,1.49692714170891,6.51181317916166e-05,45
"psi - theta",-0.29332471486086,0.49009217772053,-1.2538877322979,0.667238302576181,0.54950017085237,45
"rho - (Intercept)",-0.973754033447124,0.130145265513097,-1.2288340666112,-0.71867400028305,7.31693141294849e-14,45
"rho - x",0.403374960375533,0.122797049254619,0.162697166428689,0.644052754322376,0.00102021718499474,45
"psi - (Intercept)",0.120252425347253,0.302730164686764,-0.473087794472684,0.713592645167189,0.691200487038526,46
"psi - x",1.04989295626233,0.214553960714369,0.629374920521748,1.47041099200292,9.91213529751796e-07,46
"psi - theta",0.791769738714419,0.497443411748994,-0.183201432660339,1.76674091008918,0.111457072217522,46
"rho - (Intercept)",-1.03069924616296,0.146804167391344,-1.31843012703039,-0.742968365295538,2.20423524535125e-12,46
"rho - x",0.540231799199066,0.109606301509368,0.325407395762066,0.755056202636065,8.27197596753712e-07,46
"psi - (Intercept)",0.626117275484604,0.355961530650017,-0.0715545044711788,1.32378905544039,0.0785866022335279,47
"psi - x",1.14346689466511,0.257036202143787,0.639685195740328,1.64724859358989,8.64073200389021e-06,47
"psi - theta",-0.396951160374695,0.436234869006562,-1.2519557924281,0.458053471678715,0.362849796416213,47
"rho - (Intercept)",-0.905620349295535,0.127811211767731,-1.15612572118071,-0.655114977410361,1.38433557275881e-12,47
"rho - x",0.473426259369198,0.106735205214699,0.264229101265897,0.6826234174725,9.18498161686921e-06,47
"psi - (Intercept)",0.61462963853418,0.384047265747346,-0.1380891706917,1.36734844776006,0.109509647428993,48
"psi - x",1.22326892392124,0.278075658883368,0.67825064753259,1.76828720030988,1.08725422521241e-05,48
"psi - theta",0.1590786554972,0.488694648566865,-0.798745255131314,1.11690256612571,0.744789447501975,48
"rho - (Intercept)",-0.9870337303532,0.127843111111078,-1.23760162380246,-0.736465836903935,1.1572507016482e-14,48
"rho - x",0.383286825805453,0.13271532142725,0.123169575611386,0.643404075999519,0.00387653646855775,48
"psi - (Intercept)",0.300296262676374,0.275246060738823,-0.239176103258242,0.839768628610991,0.275268389759775,49
"psi - x",1.19419444454292,0.218678250129698,0.765592950086467,1.62279593899937,4.73551284321923e-08,49
"psi - theta",0.545413736666217,0.416161135046243,-0.27024709978973,1.36107457312216,0.189998663180235,49
"rho - (Intercept)",-0.768613719370052,0.116889448597769,-0.997712828794425,-0.539514609945678,4.84700114518599e-11,49
"rho - x",0.326739948691007,0.113586068973849,0.104115344356781,0.549364553025233,0.00402004284821584,49
"psi - (Intercept)",0.712056141586465,0.266768733027517,0.189199032651151,1.23491325052178,0.00760346737355669,50
"psi - x",1.14794673057706,0.221980702787752,0.712872547850177,1.58302091330394,2.32370558949651e-07,50
"psi - theta",-0.773127764696481,0.352817185145882,-1.46463674070921,-0.0816187886837527,0.0284301993435488,50
"rho - (Intercept)",-0.691245575378771,0.11516317191293,-0.916961244673509,-0.465529906084033,1.94524457125131e-09,50
"rho - x",0.426166732434718,0.108092903210047,0.214308535158653,0.638024929710784,8.06041063915846e-05,50
"psi - (Intercept)",0.735050009849475,0.381487888007477,-0.0126525111834296,1.48275253088238,0.0540048381817187,51
"psi - x",0.808466755294374,0.218305325214677,0.380596180240303,1.23633733034845,0.000212748990172216,51
"psi - theta",-0.0660075287911014,0.461789958790467,-0.971099216442652,0.839084158860449,0.886338812406,51
"rho - (Intercept)",-1.06726730591695,0.148107459886064,-1.35755259313534,-0.77698201869855,5.76052699376354e-13,51
"rho - x",0.644194076252442,0.112246690984289,0.424194604539438,0.864193547965446,9.51855541315256e-09,51
"psi - (Intercept)",0.350283529986811,0.286154664278338,-0.210569306006882,0.911136365980503,0.220912389862294,52
"psi - x",1.07292099184393,0.224879208206369,0.632165842887561,1.5136761408003,1.83223344571664e-06,52
"psi - theta",0.0172543587908134,0.376012761358883,-0.71971711120005,0.754225828781677,0.963399762065416,52
"rho - (Intercept)",-0.803489512279668,0.131043443327081,-1.06032994161086,-0.546649082948474,8.7068371312049e-10,52
"rho - x",0.541504963914683,0.114345245552517,0.317392400828361,0.765617527001005,2.18298567446806e-06,52
"psi - (Intercept)",0.718708410348342,0.316802104719756,0.0977876948711337,1.33962912582555,0.0232905183910267,53
"psi - x",1.07382760637802,0.22198692652883,0.638741225342779,1.50891398741327,1.31584155790642e-06,53
