"parameter","Est","SE","lower","upper","p","simulation"
"rho - x",0.404412105297134,0.0867234230448537,0.23443731951319,0.574386891081078,3.11269903657643e-06,16
"psi - (Intercept)",0.403005472821428,0.277370652643774,-0.14063101672874,0.946641962371595,0.146237854154002,17
"psi - x",1.07108127800972,0.224463975562375,0.631139970080791,1.51102258593866,1.8265108821046e-06,17
"psi - theta",0.72472747466054,0.455424253813153,-0.167887660499268,1.61734260982035,0.111536713175909,17
"rho - (Intercept)",-0.76780088694121,0.11443326296613,-0.992085960988226,-0.543515812894195,1.95164882548093e-11,17
"rho - x",0.399467147808636,0.106320875558242,0.191082060909716,0.607852234707556,0.000171835792949449,17
"psi - (Intercept)",0.562146574510928,0.299711373834867,-0.0252769239624319,1.14957007298429,0.0607065943824264,18
"psi - x",0.802094904734574,0.260851610978843,0.290835141906789,1.31335466756236,0.00210566956327251,18
"psi - theta",0.948283483580716,0.433900920971064,0.0978533056186716,1.79871366154276,0.0288533840410477,18
"rho - (Intercept)",-0.859097656970143,0.104330381096163,-1.06358144641196,-0.654613867528326,1.80466037731047e-16,18
"rho - x",0.597536901069734,0.126864742903141,0.348886574071644,0.846187228067824,2.47678836811386e-06,18
"psi - (Intercept)",0.272014402716018,0.25007555822163,-0.218124684812125,0.762153490244161,0.276714821679469,19
"psi - x",0.914190184658474,0.191919161769341,0.538035539647448,1.2903448296695,1.90345921651154e-06,19
"psi - theta",0.568017628909864,0.413219180975151,-0.241877083522571,1.3779123413423,0.169250577173881,19
"rho - (Intercept)",-0.699705627701806,0.108608241508073,-0.912573869481857,-0.486837385921755,1.17542535380086e-10,19
"rho - x",0.44384647870933,0.0988423501720932,0.250119032224731,0.637573925193929,7.10733733397632e-06,19
"psi - (Intercept)",0.204073716444253,0.278010022052508,-0.340815914119848,0.748963347008354,0.462917257394312,20
"psi - x",1.15274226777182,0.240613701595163,0.681148078458437,1.62433645708521,1.66082735033139e-06,20
"psi - theta",1.55734016558392,0.474310364958787,0.627708932770649,2.48697139839719,0.00102571070101969,20
"rho - (Intercept)",-0.801362741049936,0.103558960759262,-1.00433457441449,-0.598390907685387,1.00812778220418e-14,20
"rho - x",0.290721356965201,0.138460257329451,0.0193442393093287,0.562098474621074,0.0357575571007169,20
"psi - (Intercept)",0.387397457308622,0.293389204931882,-0.187634817810708,0.962429732427952,0.186694280017591,21
"psi - x",0.840876461084951,0.216621603839447,0.41630591928633,1.26544700288357,0.000103696534288818,21
"psi - theta",1.04950147596476,0.561983304564104,-0.0519655608936851,2.15096851282321,0.0618323790658021,21
"rho - (Intercept)",-0.878804755308891,0.114142954102936,-1.10252083443965,-0.655088676178128,1.36964630688166e-14,21
"rho - x",0.517657074626507,0.0962819396890855,0.328947940474241,0.706366208778772,7.59598478973104e-08,21
"psi - (Intercept)",0.83450758446493,0.38738743745375,0.0752421589923177,1.59377300993754,0.031224983257309,22
"psi - x",1.2617382196194,0.316002830194469,0.642384053425511,1.88109238581328,6.52957938831606e-05,22
"psi - theta",0.138985054071041,0.582101727126671,-1.0019133664358,1.27988347457788,0.811288430507303,22
"rho - (Intercept)",-0.905246328073178,0.120437944102864,-1.14130036088684,-0.669192295259517,5.63531490073293e-14,22
"rho - x",0.539749348565364,0.105683336698643,0.332613814870003,0.746884882260724,3.26911792935996e-07,22
"psi - (Intercept)",0.355586130488473,0.311845921751285,-0.255620644869742,0.966792905846689,0.25417706256029,23
"psi - x",1.18430782458298,0.309054006398664,0.578573102763787,1.79004254640217,0.000127084217462195,23
"psi - theta",1.43445844756909,0.49887179035093,0.456687705578248,2.41222918955993,0.00403509533321857,23
"rho - (Intercept)",-0.929928870511318,0.11088585564822,-1.14726115397674,-0.712596587045899,5.01419841439432e-17,23
"rho - x",0.40836696105664,0.112177977007494,0.188502166263389,0.628231755849891,0.000272268983178457,23
"psi - (Intercept)",0.914632084777502,0.613668021154849,-0.288135135149967,2.11739930470497,0.13610998638059,24
"psi - x",1.127906680241,0.535311418054388,0.0787155803413375,2.17709778014067,0.0351166853554737,24
"psi - theta",1.24645255897266,1.09644539622655,-0.90254092864612,3.39544604659144,0.255616780816944,24
"rho - (Intercept)",-1.0221506241615,0.129948775255889,-1.27684554349814,-0.767455704824871,3.66756272562649e-15,24
"rho - x",0.481481090780384,0.149267751234962,0.188921674306575,0.774040507254193,0.00125699990193454,24
"psi - (Intercept)",0.0536895323835369,0.258224848672282,-0.452421870927442,0.559800935694516,0.835293180902207,25
"psi - x",0.761575133299693,0.233437506591082,0.304046027740342,1.21910423885904,0.00110458764017105,25
"psi - theta",2.34375889858678,0.673602032868809,1.02352317425095,3.66399462292261,0.000502459970307485,25
"rho - (Intercept)",-1.02340711701438,0.108447001446486,-1.23595933408085,-0.810854899947903,3.83849277603529e-21,25
"rho - x",0.512591951489302,0.0884422188334324,0.339248387862964,0.685935515115639,6.80029502127384e-09,25
"psi - (Intercept)",0.686725249070843,0.41549636032911,-0.127632652881689,1.50108315102338,0.0983750703182336,26
"psi - x",1.01255917577328,0.279839365045845,0.464084098826867,1.56103425271969,0.000296477399025398,26
"psi - theta",1.54139050756537,0.744424281017181,0.0823457275545714,3.00043528757617,0.0383980025116325,26
"rho - (Intercept)",-1.00522592060716,0.112360769730358,-1.22544898255386,-0.785002858660459,3.67219091436038e-19,26
"rho - x",0.605078528423545,0.0990991066311363,0.410847848526424,0.799309208320667,1.02292179282166e-09,26
"psi - (Intercept)",0.174887906969139,0.249249813757095,-0.313632751148083,0.663408565086361,0.482893019215166,27
"psi - x",0.783269838907583,0.215645561835589,0.360612304283924,1.20592737353124,0.000281004934857983,27
"psi - theta",1.8497354688496,0.544836858020235,0.781874849679981,2.91759608801923,0.000686220052840536,27
"rho - (Intercept)",-0.848598262509362,0.105976082995607,-1.05630756840338,-0.640888956615346,1.17110644804869e-15,27
"rho - x",0.462884807072935,0.0831130223607666,0.29998627659956,0.62578333754631,2.55703834050085e-08,27
"psi - (Intercept)",0.557173376910504,0.317957120698713,-0.0660111282870276,1.18035788210803,0.0797129859221256,28
"psi - x",0.803293499992017,0.327766973920261,0.160882035786626,1.44570496419741,0.0142536469779835,28
"psi - theta",0.987097359932435,0.496484425265317,0.0140057675273462,1.96018895233752,0.0467924640921122,28
"rho - (Intercept)",-0.973989832726022,0.11391164469641,-1.19725255375071,-0.750727111701336,1.22665410785834e-17,28
"rho - x",0.68055993927831,0.144547219631578,0.397252594735017,0.963867283821603,2.49890771238185e-06,28
"psi - (Intercept)",0.275511982431786,0.255391446292694,-0.22504605426149,0.776070019125062,0.280684419401663,29
"psi - x",0.924098146427301,0.188645923432585,0.554358930669133,1.29383736218547,9.65291346179532e-07,29
"psi - theta",1.13635759888766,0.455495924655913,0.243601991457304,2.02911320631802,0.0126038772843124,29
"rho - (Intercept)",-0.765024376066471,0.105924326954773,-0.972632241984472,-0.55741651014847,5.10903199235721e-13,29
"rho - x",0.397168219461981,0.0847131389211251,0.231133518159237,0.563202920764724,2.75363084079895e-06,29
"psi - (Intercept)",0.238069615757441,0.269577532507751,-0.290292638998926,0.766431870513809,0.377170827551736,30
"psi - x",1.09776771907574,0.255062260263648,0.597854875143609,1.59768056300787,1.67801814363404e-05,30
"psi - theta",1.1570379569988,0.524624963458956,0.128791923228603,2.18528399076899,0.0274220207750083,30
"rho - (Intercept)",-0.797093291638658,0.112617438368797,-1.01781941487266,-0.576367168404657,1.46370977538957e-12,30
"rho - x",0.452835353877953,0.104541018651896,0.247938722413106,0.657731985342799,1.47994458954618e-05,30
"psi - (Intercept)",0.785663468991862,0.432721239623004,-0.0624545760147518,1.63378151399848,0.0694265082810383,31
"psi - x",1.88685413224143,0.502362505898528,0.902241713497023,2.87146655098583,0.000172677375684157,31
"psi - theta",1.52594580203372,0.618895607053233,0.312932702019326,2.73895890204811,0.0136785966547008,31
"rho - (Intercept)",-1.03228575109057,0.111151206485358,-1.25013811264005,-0.814433389541094,1.58370070334471e-20,31
"rho - x",0.406476001109384,0.113001317496129,0.184997488611396,0.627954513607373,0.000321796157342574,31
"psi - (Intercept)",0.444126701627599,0.284593139147522,-0.11366560134874,1.00191900460394,0.118625916674887,32
"psi - x",1.17880938373657,0.278497490894632,0.632964331798316,1.72465443567482,2.30854284118477e-05,32
"psi - theta",1.0396096904837,0.523209236842009,0.014138429894677,2.06508095107273,0.0469238928512119,32
"rho - (Intercept)",-0.883926368576998,0.114160039593362,-1.10767593465365,-0.660176802500342,9.71972563879476e-15,32
"rho - x",0.436543133061738,0.11815875076202,0.204956237109935,0.668130029013541,0.00022027859804391,32
"psi - (Intercept)",0.0281455132971713,0.246901048340938,-0.455771649196249,0.512062675790592,0.909241666194536,33
"psi - x",1.31892198711775,0.228942098094654,0.870203720307194,1.76764025392831,8.36461312415407e-09,33
"psi - theta",1.12632655327597,0.427911990873879,0.28763446261034,1.96501864394161,0.00848475571541232,33
"rho - (Intercept)",-0.657864954305924,0.113417570262516,-0.880159307234498,-0.435570601377351,6.61649893037905e-09,33
"rho - x",0.268065629424133,0.0957524369993521,0.0803943014734621,0.455736957374803,0.00511707546290222,33
"psi - (Intercept)",0.57822273570469,0.343982149010225,-0.0959698876800424,1.25241535908942,0.0927692711529056,34
"psi - x",0.882828156383712,0.300637127203299,0.293590214649659,1.47206609811777,0.00331913075223893,34
"psi - theta",0.815820364422196,0.495365428865512,-0.155078035340444,1.78671876418484,0.0995773404683373,34
"rho - (Intercept)",-0.988786437739612,0.114762610733838,-1.21371702154972,-0.763855853929501,6.93771015884695e-18,34
"rho - x",0.62666623458292,0.134538356330927,0.362975901635087,0.890356567530754,3.19451026166337e-06,34
"psi - (Intercept)",0.802735068813789,0.391693651614382,0.035029618676621,1.57044051895096,0.040423491392832,35
"psi - x",0.62033730839976,0.349625750289407,-0.0649165702352709,1.30559118703479,0.07601527139916,35
"psi - theta",0.50904020909089,0.535176211029035,-0.539885889908626,1.5579663080904,0.341521259610749,35
"rho - (Intercept)",-1.05363760372107,0.115880603237805,-1.28075941257395,-0.826515794868202,9.68395831775252e-20,35
"rho - x",0.531380566043174,0.128406865817063,0.279707733674063,0.783053398412284,3.49954787658851e-05,35
"psi - (Intercept)",0.657755165041673,0.278211347703959,0.112470943451563,1.20303938663178,0.018067670606111,36
"psi - x",1.42248476762289,0.250598711629639,0.931320318256663,1.91364921698913,1.37603045738629e-08,36
"psi - theta",0.135132071611476,0.4148616622811,-0.677981845025899,0.94824598824885,0.744630135610001,36
"rho - (Intercept)",-0.666033892978446,0.107996871089044,-0.877703870755987,-0.454363915200904,6.95277660299895e-10,36
"rho - x",0.393697504635611,0.0908795287466397,0.215576901360225,0.571818107910997,1.47706393833013e-05,36
"psi - (Intercept)",0.735313241818721,0.352427057572474,0.0445689017992482,1.42605758183819,0.0369399836141095,37
"psi - x",1.20861259014562,0.256651778867837,0.705584346996518,1.71164083329472,2.48747847332294e-06,37
"psi - theta",0.80587586165113,0.519531459453912,-0.212387087714068,1.82413881101633,0.120863602199011,37
"rho - (Intercept)",-0.842105528993631,0.105888766259183,-1.04964369722901,-0.634567360758252,1.82435098272529e-15,37
"rho - x",0.45149058320619,0.0952027827988046,0.264896557692544,0.638084608719837,2.11191164371466e-06,37
"psi - (Intercept)",0.306439062134499,0.290098520392302,-0.26214358980277,0.875021714071769,0.290818588962565,38
"psi - x",0.948619709938281,0.269834249687089,0.419754298756198,1.47748512112036,0.000438820147992262,38
"psi - theta",1.39839815647789,0.647066206097406,0.130171696913999,2.66662461604177,0.0306848253790466,38
"rho - (Intercept)",-0.984173713503063,0.122865662369627,-1.22498598668419,-0.743361440321936,1.14558550229521e-15,38
"rho - x",0.495796857081464,0.118530181821075,0.263481969631173,0.728111744531756,2.87846499148023e-05,38
"psi - (Intercept)",0.223559894182089,0.258753264481596,-0.283587185084006,0.730706973448185,0.387594103249111,39
"psi - x",1.38237523193677,0.268704767256843,0.855723565639142,1.9090268982344,2.68109028336057e-07,39
"psi - theta",1.07337650752237,0.389518213347923,0.309934838038052,1.83681817700669,0.00585753437616899,39
"rho - (Intercept)",-0.723206421377288,0.104668813507627,-0.928353526156776,-0.518059316597799,4.86454805088752e-12,39
"rho - x",0.344210464857432,0.093184805427172,0.161571602313803,0.526849327401062,0.000220886262100255,39
"psi - (Intercept)",-0.126595795434467,0.229352707226734,-0.576118841355625,0.32292725048669,0.580968962295761,40
"psi - x",0.921966759558495,0.240073969719369,0.451430425282972,1.39250309383402,0.000122861754383146,40
"psi - theta",1.60644612556369,0.432852596253758,0.758070626291669,2.45482162483571,0.000206197015020347,40
"rho - (Intercept)",-0.789959039476864,0.109214732924201,-1.00401598258946,-0.575902096364269,4.72156637177855e-13,40
"rho - x",0.488308287405991,0.128833022670453,0.23580020295247,0.740816371859511,0.0001505008011047,40
"psi - (Intercept)",0.666831701055724,0.307319455239806,0.0644966370372358,1.26916676507421,0.0300195473990356,41
"psi - x",0.907966473110721,0.206281425566929,0.50366230831996,1.31227063790148,1.07459964088082e-05,41
"psi - theta",0.620194710726342,0.46066860361804,-0.282699161173374,1.52308858262606,0.178208186359371,41
"rho - (Intercept)",-0.895545990340761,0.118023352942698,-1.12686751144311,-0.664224469238413,3.25204148051354e-14,41
"rho - x",0.479894218483648,0.087003828490165,0.309369848125825,0.650418588841471,3.47230937831099e-08,41
"psi - (Intercept)",1.23008757077757,0.562810533251298,0.126999195485239,2.33317594606989,0.0288437286928332,42
"psi - x",1.96441950629376,0.461870010899547,1.05917091939152,2.86966809319599,2.10749481043969e-05,42
"psi - theta",0.16411299970988,0.626253419369729,-1.06332114744985,1.39154714686961,0.793278842621968,42
"rho - (Intercept)",-0.9100737382088,0.114107385530881,-1.13372010421935,-0.686427372198246,1.51654433257974e-15,42
"rho - x",0.416173783599173,0.0976937028936579,0.224697644411247,0.607649922787099,2.0443992417568e-05,42
"psi - (Intercept)",0.564341150958977,0.289146467399948,-0.00237551140190628,1.13105781331986,0.050968084925991,43
"psi - x",0.969400353289531,0.208959237317666,0.559847773909947,1.37895293266911,3.49787504334268e-06,43
"psi - theta",0.84632283966475,0.455373731407192,-0.0461932733989622,1.73883895272846,0.0630946911304442,43
"rho - (Intercept)",-0.746798894874663,0.11090491140418,-0.964168526935461,-0.529429262813866,1.6541749362785e-11,43
"rho - x",0.510730703148682,0.103299283529815,0.308267827801453,0.713193578495912,7.6463313757178e-07,43
"psi - (Intercept)",1.2540297177174,0.401768223344557,0.466578469829421,2.04148096560537,0.0018006886973012,44
"psi - x",0.780878561119128,0.263015889801931,0.265376889745589,1.29638023249267,0.00298828328039627,44
"psi - theta",0.0728118062340897,0.492224367230393,-0.891930225850497,1.03755383831868,0.882402732981513,44
"rho - (Intercept)",-0.819875618818012,0.0994531661288591,-1.01480024257905,-0.624950995056969,1.66775320355236e-16,44
"rho - x",0.505654185917804,0.093164027415499,0.323056047528724,0.688252324306884,5.71267890928865e-08,44
"psi - (Intercept)",0.0526310911369233,0.298709582835861,-0.532828933058347,0.638091115332194,0.860140863982003,45
"psi - x",1.48415262473644,0.33864679409935,0.820417104821766,2.14788814465112,1.1727260424405e-05,45
"psi - theta",1.39792662352364,0.672865672046088,0.079134139879971,2.71671910716731,0.0377488324714333,45
"rho - (Intercept)",-0.909585991984577,0.13005881465614,-1.16449658458258,-0.654675399386573,2.6782282880232e-12,45
"rho - x",0.377107384734196,0.118386902928692,0.145073318752721,0.609141450715671,0.00144563572485758,45
"psi - (Intercept)",-0.0975342109280144,0.231429605983613,-0.551127903612191,0.356059481756162,0.673432182181344,46
"psi - x",0.817493269549611,0.165550030514354,0.49302117210197,1.14196536699725,7.89102007129977e-07,46
"psi - theta",1.83139728006109,0.523615648470116,0.80512946731808,2.8576650928041,0.000469467403169075,46
"rho - (Intercept)",-0.778662042556724,0.110935723029117,-0.996092064292705,-0.561232020820744,2.23401210805522e-12,46
"rho - x",0.425765779736626,0.0833576434905827,0.262387800658954,0.589143758814298,3.26105012070266e-07,46
"psi - (Intercept)",0.204071912817136,0.263115748566185,-0.311625478137883,0.719769303772155,0.43798668589391,47
"psi - x",0.976436741118176,0.255179946050139,0.47629323728303,1.47658024495332,0.000129997431945008,47
"psi - theta",1.33877646437289,0.471510428532146,0.414633006114842,2.26291992263095,0.00452075476480107,47
"rho - (Intercept)",-0.777636864418579,0.100849203237973,-0.975297670634567,-0.579976058202592,1.24945732439148e-14,47
"rho - x",0.541458933576099,0.105024020439266,0.335615636003538,0.74730223114866,2.5285741464792e-07,47
"psi - (Intercept)",0.687780794837048,0.355361373034321,-0.00871469780692524,1.38427628748102,0.052936263010697,48
"psi - x",0.942016494343185,0.226274495745313,0.498526632062411,1.38550635662396,3.13875908495287e-05,48
"psi - theta",0.122174811071231,0.512455378277851,-0.882219274037206,1.12656889617967,0.811562621298706,48
"rho - (Intercept)",-0.835826808811709,0.118161789605708,-1.0674196607877,-0.604233956835722,1.50987391540364e-12,48
"rho - x",0.593013613040381,0.119588542446961,0.358624376880699,0.827402849200063,7.09362033659467e-07,48
"psi - (Intercept)",0.194654128676011,0.313551557882578,-0.419895632070269,0.80920388942229,0.53472844977754,49
"psi - x",1.40208424145421,0.312055749078653,0.790466212091382,2.01370227081704,7.02080108070595e-06,49
"psi - theta",2.1429644393523,0.744570972660842,0.683632149003091,3.6022967297015,0.00400053216933141,49
"rho - (Intercept)",-0.964164445529384,0.117089454219314,-1.19365555876869,-0.734673332290076,1.80420602734666e-16,49
"rho - x",0.669296042506184,0.116634242857685,0.440697127141024,0.897894957871344,9.55649951552442e-09,49
"psi - (Intercept)",0.548061534491278,0.287743025253727,-0.015904431808626,1.11202750079118,0.0568202568348061,50
"psi - x",0.98154106332605,0.254056400372163,0.483599668554723,1.47948245809738,0.000111784416073485,50
"psi - theta",1.12432971334925,0.453087377225613,0.23629477213734,2.01236465456117,0.013083606857767,50
"rho - (Intercept)",-0.740275296151989,0.0965681397402958,-0.929545372097,-0.551005220206978,1.77673334546353e-14,50
"rho - x",0.3331958013595,0.0906374498959636,0.155549663912858,0.510841938806143,0.000236791182288901,50
"psi - (Intercept)",0.713901032641167,0.465545666270551,-0.198551706407816,1.62635377169015,0.125159712212557,51
"psi - x",1.00629198466232,0.299995504228481,0.418311600850568,1.59427236847408,0.000795496915536774,51
"psi - theta",1.50497974292978,0.947030807267913,-0.351166531565218,3.36112601742478,0.112025164703352,51
"rho - (Intercept)",-1.28032976590978,0.15276896083334,-1.57975142709874,-0.980908104720821,5.25584637300213e-17,51
"rho - x",0.655594394535478,0.118309168508614,0.423712685217715,0.887476103853241,3.00121325931862e-08,51
"psi - (Intercept)",0.39977005778048,0.281297885943903,-0.151563667596825,0.951103783157784,0.155269471069197,52
"psi - x",1.1129864248616,0.258987299146508,0.605380646081145,1.62059220364206,1.72769835569501e-05,52
"psi - theta",1.52297011937878,0.558562940070702,0.428206873741399,2.61773336501616,0.00639931953166914,52
"rho - (Intercept)",-0.839373271624215,0.109366081685767,-1.05372685285858,-0.625019690389846,1.65553282078462e-14,52
"rho - x",0.472166544268527,0.0884300601360964,0.298846811251067,0.645486277285987,9.32367703469314e-08,52
"psi - (Intercept)",0.531996931145518,0.302034218157583,-0.0599792585420589,1.12397312083309,0.0781741638297639,53
"psi - x",0.949581281182948,0.245119023345286,0.469156823500556,1.43000573886534,0.000107081014871127,53
"psi - theta",1.10522411556978,0.521019467570027,0.0840447238882915,2.12640350725127,0.0338989018906351,53
