"parameter","Est","SE","lower","upper","p","simulation"
"psi - theta",-1.07025212007951,0.561965101959559,-2.17168348048863,0.0311792403296014,0.0568475084905281,6
"rho - (Intercept)",-0.834475294859695,0.153704457345823,-1.13573049552078,-0.533220094198609,5.66421940816727e-08,6
"rho - x",0.405521838530447,0.160608889095897,0.0907342003055005,0.720309476755394,0.0115730284003602,6
"psi - (Intercept)",0.814814466543222,0.470196228714102,-0.106753207402977,1.73638214048942,0.0831091260600247,7
"psi - x",0.83411838038621,0.292038957783873,0.261732541047206,1.40650421972521,0.00428760184340388,7
"psi - theta",-0.509683458870583,0.519659068752088,-1.5281965178643,0.508829600123133,0.326689627823697,7
"rho - (Intercept)",-1.00036169057193,0.161207175103673,-1.31632194782457,-0.68440143331929,5.4543566859307e-10,7
"rho - x",0.516827657909918,0.111526970606723,0.298238812215884,0.735416503603951,3.58485548699259e-06,7
"psi - (Intercept)",0.940306519165386,0.639057028260908,-0.312222240293188,2.19283527862396,0.141183816012505,8
"psi - x",1.87291181848017,0.557033705358196,0.781145817803214,2.96467781915713,0.000772974080975063,8
"psi - theta",-0.579549052534794,0.707623580708762,-1.96646578533524,0.807367680265652,0.412782108138365,8
"rho - (Intercept)",-0.743256564881196,0.156218246484745,-1.0494387017193,-0.437074428043095,1.9570562848669e-06,8
"rho - x",0.198860187086614,0.157322523256343,-0.109486292452783,0.507206666626011,0.206219720183998,8
"psi - (Intercept)",-0.00256230477129224,0.273435408949624,-0.538485858410536,0.533361248867951,0.992523303749726,9
"psi - x",1.68005859489193,0.373524916175913,0.947963211858794,2.41215397792506,6.86444866852534e-06,9
"psi - theta",0.277388336010634,0.493243039338271,-0.689350256717451,1.24412692873872,0.573859468887633,9
"rho - (Intercept)",-0.409723032856107,0.137639137206054,-0.67949078464314,-0.139955281069073,0.00291281897048496,9
"rho - x",0.0570334530972191,0.12892887202176,-0.195662492632805,0.309729398827243,0.65822604109706,9
"psi - (Intercept)",2.09963837898727,2.26191682029062,-2.3336371248077,6.53291388278224,0.353274673046678,10
"psi - x",0.599903763984925,0.4008920648864,-0.185830244880313,1.38563777285016,0.134543682085909,10
"psi - theta",-0.789663200901508,1.99534124133184,-4.70046017077935,3.12113376897633,0.692286912773622,10
"rho - (Intercept)",-1.30876329996166,0.206829288692779,-1.71414125674754,-0.903385343175774,2.48767438627748e-10,10
"rho - x",0.651121036869354,0.140311691887797,0.376115174159392,0.926126899579316,3.47511668093609e-06,10
"psi - (Intercept)",0.519109304957863,0.363899601688902,-0.194120808340857,1.23233941825658,0.15371889635815,11
"psi - x",0.897216333244798,0.286741212536403,0.335213883790103,1.45921878269949,0.00175395898090606,11
"psi - theta",0.0719425737789579,0.505521445877776,-0.918861253554097,1.06274640111201,0.886832309399795,11
"rho - (Intercept)",-0.774555759665907,0.135937071037148,-1.04098752306258,-0.508123996269235,1.21292561401827e-08,11
"rho - x",0.296227771475197,0.13590591434041,0.0298570740820074,0.562598468868387,0.0292831724379199,11
"psi - (Intercept)",1.14674901771791,0.636154845859565,-0.100091568757463,2.39358960419329,0.0714470320329906,12
"psi - x",0.963468953902881,0.395574916321762,0.188156364724782,1.73878154308098,0.014866419831202,12
"psi - theta",0.081572262562886,0.741955087242286,-1.37263298657827,1.53577751170404,0.912455120587171,12
"rho - (Intercept)",-1.02923048923793,0.162965987647286,-1.34863795573161,-0.709823022744254,2.69088628045454e-10,12
"rho - x",0.760672707045643,0.154699280949973,0.457467687949454,1.06387772614183,8.78331584509943e-07,12
"psi - (Intercept)",1.41251199184085,1.16515163171112,-0.871143242841024,3.69616722652273,0.225398001104998,13
"psi - x",1.62810015327805,0.815882728613223,0.0289993895878666,3.22720091696823,0.0459875504093051,13
"psi - theta",-0.749551721529016,1.1851757543342,-3.07245351537413,1.5733500723161,0.527099862147583,13
"rho - (Intercept)",-1.29484532017615,0.189366059229995,-1.66599597616122,-0.92369466419108,8.04242478013425e-12,13
"rho - x",0.524907637676276,0.167317545470714,0.196971274572034,0.852844000780518,0.00170573090142588,13
"psi - (Intercept)",2.04526661027339,1.98464745981722,-1.84457093297727,5.93510415352405,0.302754690001054,14
"psi - x",0.374063700191974,0.609944412600594,-0.821405381076629,1.56953278146058,0.539694476900405,14
"psi - theta",-1.10913796976462,1.58823143858745,-4.22201438851025,2.00373844898102,0.48495969752061,14
"rho - (Intercept)",-1.35424085657581,0.238790280857884,-1.82226120691547,-0.886220506236156,1.41754237043664e-08,14
"rho - x",0.852113311512939,0.188205576869948,0.483237159158257,1.22098946386762,5.96667572932073e-06,14
"psi - (Intercept)",1.61345097574755,0.961002596995042,-0.270079503412197,3.49698145490729,0.0931667243054035,15
"psi - x",1.2200804881891,0.387135193520284,0.461309451741396,1.9788515246368,0.00162399790595951,15
"psi - theta",-0.691826585040042,0.878815711378968,-2.41427372839077,1.03062055831068,0.431149574418073,15
"rho - (Intercept)",-1.13453071843499,0.1794778773458,-1.48630089405446,-0.782760542815527,2.59397994369754e-10,15
"rho - x",0.575617919710145,0.116420771262436,0.347437400983394,0.803798438436895,7.64223267026586e-07,15
"psi - (Intercept)",0.60288329414933,0.389607829945408,-0.160734020638476,1.36650060893714,0.121764261710607,16
"psi - x",0.566526847594312,0.241387812075762,0.0934154296188956,1.03963826556973,0.0189274321898408,16
"psi - theta",-0.58641867039191,0.46371350489536,-1.49528043913165,0.322443098347833,0.206009670005716,16
"rho - (Intercept)",-0.797522510935006,0.163348411345261,-1.11767951410355,-0.47736550776646,1.04834202028617e-06,16
"rho - x",0.456287646686962,0.141192876834344,0.179554693218047,0.733020600155877,0.00123072563610188,16
"psi - (Intercept)",-0.0227538719928011,0.292656438735555,-0.596349951758242,0.55084220777264,0.938027371733608,17
"psi - x",1.10292892445183,0.276205362607816,0.561576361403684,1.64428148749998,6.52018098639925e-05,17
"psi - theta",0.665425260349465,0.457302972053158,-0.230872094897851,1.56172261559678,0.1456393361528,17
"rho - (Intercept)",-0.751601673806895,0.151451344949851,-1.04844085531875,-0.454762492295035,6.95339067624609e-07,17
"rho - x",0.518523793342506,0.188110116685825,0.149834739510661,0.88721284717435,0.0058425268308796,17
"psi - (Intercept)",0.933431581595683,0.499802257659234,-0.0461628428082239,1.91302600599959,0.0618175993840062,18
"psi - x",1.90566467185339,0.476894095849605,0.970969419548367,2.8403599241584,6.44240919272612e-05,18
"psi - theta",-1.07294044036338,0.620591938038338,-2.28927828801444,0.143397407287672,0.0838272713617547,18
"rho - (Intercept)",-0.719966238885719,0.149078089086668,-1.01215392437964,-0.427778553391797,1.36905790966262e-06,18
"rho - x",0.313153478995372,0.122514059123332,0.0730303355138307,0.553276622476913,0.0105864383507302,18
"psi - (Intercept)",0.793168780227105,0.53451998870876,-0.25447114665882,1.84080870711303,0.137838147833796,19
"psi - x",1.19620875145122,0.341422215976467,0.527033504615491,1.86538399828695,0.000459004807541215,19
"psi - theta",0.0990819972740907,0.669290145143413,-1.21270258241458,1.41086657696277,0.882310865486104,19
"rho - (Intercept)",-0.910043711496625,0.154763313963549,-1.21337423299325,-0.606713190000005,4.09699513710261e-09,19
"rho - x",0.234978578919008,0.126157302240918,-0.0122851898599256,0.482242347697941,0.0625208101444295,19
"psi - (Intercept)",1.09317712088008,0.535006337316876,0.0445839682383116,2.14177027352184,0.0410229952059493,20
"psi - x",0.510547039198736,0.320079977279358,-0.116798188441205,1.13789226683868,0.110698630122117,20
"psi - theta",-0.188185836911397,0.652046159436256,-1.46617282566412,1.08980115184133,0.772881256678039,20
"rho - (Intercept)",-1.03073004079912,0.152329493529183,-1.32929036189955,-0.732169719698693,1.31979786625948e-11,20
"rho - x",0.611497140845564,0.126795553802243,0.362982421993357,0.860011859697771,1.41626651299457e-06,20
"psi - (Intercept)",1.23529340522905,0.564107946400662,0.129662146890903,2.3409246635672,0.0285374811821472,21
"psi - x",0.908856677020436,0.29062621040068,0.339239771671744,1.47847358236913,0.00176458364155565,21
"psi - theta",-0.885829141427014,0.609023865557049,-2.07949398364419,0.307835700790166,0.145805946195557,21
"rho - (Intercept)",-0.903221440228679,0.151482434989233,-1.20012155709801,-0.606321323359353,2.48333157585063e-09,21
"rho - x",0.407363903725277,0.132552843477915,0.147565104460187,0.667162702990366,0.0021176308972876,21
"psi - (Intercept)",0.46105623140415,0.44943766081513,-0.419825397089432,1.34193785989773,0.304961657007031,22
"psi - x",1.06012889314314,0.294986047200907,0.481966864687532,1.63829092159875,0.000325855933773334,22
"psi - theta",0.703439218665799,0.661448894690368,-0.592976792541149,1.99985522987275,0.287563269448238,22
"rho - (Intercept)",-0.998392115117422,0.159175690360165,-1.31037073543765,-0.686413494797198,3.55833225916359e-10,22
"rho - x",0.586912698135506,0.103030005950998,0.384977597144602,0.788847799126409,1.22276101874366e-08,22
"psi - (Intercept)",0.99545585799471,0.528072446111275,-0.0395471176113581,2.03045883360078,0.0594197915820603,23
"psi - x",1.01051984371873,0.388804924070584,0.248476195528553,1.7725634919089,0.00934846733486883,23
"psi - theta",-0.391312404407058,0.581753709567829,-1.53152872303258,0.74890391421846,0.50117460922711,23
"rho - (Intercept)",-0.832600229023322,0.153415836481235,-1.13328974318463,-0.531910714862015,5.72830156831697e-08,23
"rho - x",0.625407565913696,0.189055395706735,0.254865799245526,0.995949332581865,0.000939429524595849,23
"psi - (Intercept)",0.976269190980018,0.584012337873281,-0.16837395777865,2.12091233973868,0.0945916812017055,24
"psi - x",0.801092921590207,0.321189626360533,0.171572821715686,1.43061302146473,0.0126261595732862,24
"psi - theta",-0.317665519073175,0.692852712684947,-1.67563188252655,1.0403008443802,0.64660098556653,24
"rho - (Intercept)",-0.97291576439058,0.161865900573162,-1.29016709983912,-0.655664428942041,1.84805674502069e-09,24
"rho - x",0.518236111666135,0.148539856791296,0.227103342086458,0.809368881245812,0.000485068683433989,24
"psi - (Intercept)",1.45304935586211,0.664949058619644,0.149773149413796,2.75632556231043,0.0288738909230343,25
"psi - x",0.826220100696364,0.296274775299964,0.245532211580737,1.40690798981199,0.00529208136697418,25
"psi - theta",-1.40768102423754,0.66589498082954,-2.71281120414943,-0.102550844325653,0.0345179564901083,25
"rho - (Intercept)",-0.979135958847781,0.155839915264885,-1.28457658012073,-0.673695337574832,3.32186489088677e-10,25
"rho - x",0.372345932928463,0.122094848035872,0.133044428080262,0.611647437776663,0.0022911206771019,25
"psi - (Intercept)",1.00452802929308,0.512596132977997,-0.000141929958295428,2.00919798854446,0.0500323738588616,26
"psi - x",1.80065201131723,0.450613837291702,0.917465119290099,2.68383890334436,6.4422266230833e-05,26
"psi - theta",-1.17687987637165,0.668391323830627,-2.48690279865873,0.133143045915427,0.0782782298443128,26
"rho - (Intercept)",-0.809655617513459,0.156904305941576,-1.1171824061782,-0.502128828848716,2.46702812239986e-07,26
"rho - x",0.348167634873677,0.134792294289033,0.0839795926736472,0.612355677073706,0.00979471369921229,26
"psi - (Intercept)",1.0740615246337,0.687972255120281,-0.274339317764852,2.42246236703225,0.118476829600516,27
"psi - x",1.2466646602135,0.418913181268368,0.425609912278404,2.0677194081486,0.0029208252799183,27
"psi - theta",-1.07412321623592,0.858328284858205,-2.75641574147004,0.608169308998201,0.210783818791695,27
"rho - (Intercept)",-0.898734840722799,0.17635750523316,-1.24438919938313,-0.553080482062472,3.46728687294664e-07,27
"rho - x",0.548134698898573,0.13325834233091,0.286953147290479,0.809316250506667,3.90002896421226e-05,27
"psi - (Intercept)",1.36596239756495,0.720209124297526,-0.0456215473953299,2.77754634252524,0.0578782248816904,28
"psi - x",0.978764997201331,0.387163087413585,0.219939289727372,1.73759070467529,0.0114700248842748,28
"psi - theta",-0.659196056105092,0.77265727305926,-2.17357648369417,0.855184371483988,0.393573612549022,28
"rho - (Intercept)",-1.1652423712989,0.188332370630551,-1.53436703485783,-0.796117707739974,6.125806859988e-10,28
"rho - x",0.656145697720844,0.176264814198213,0.310673010150702,1.00161838529099,0.000197260233108724,28
"psi - (Intercept)",0.45585648964748,0.304073710897065,-0.140117032356212,1.05183001165117,0.133830981802138,29
"psi - x",0.656547786893043,0.250350343296814,0.16587013051405,1.14722544327204,0.0087283163230819,29
"psi - theta",0.103872899929424,0.406289393149301,-0.692439677943841,0.900185477802689,0.798211571579628,29
"rho - (Intercept)",-0.71242049546318,0.136503327517704,-0.979962101167756,-0.444878889758605,1.79823268736358e-07,29
"rho - x",0.483225692902268,0.146993627056426,0.19512347791476,0.771327907889775,0.00101119920266458,29
"psi - (Intercept)",0.405037984291519,0.427170601181673,-0.432201009278883,1.24227697786192,0.343033819031138,30
"psi - x",0.750453123513654,0.238132748570502,0.283721512775939,1.21718473425137,0.00162486102283258,30
"psi - theta",0.220130141551351,0.574336701198354,-0.905549107796964,1.34580939089967,0.701514269935504,30
"rho - (Intercept)",-0.953409246906851,0.169036764370918,-1.28471521713703,-0.622103276676669,1.69805562561146e-08,30
"rho - x",0.448527913239742,0.129030553401263,0.195632675667995,0.70142315081149,0.000508691877616961,30
"psi - (Intercept)",1.16575522457408,0.51698260312814,0.15248794180916,2.179022507339,0.0241382519635536,31
"psi - x",1.24724729706684,0.349548039907687,0.562145727981201,1.93234886615247,0.000359481411359632,31
"psi - theta",-0.733532773725787,0.586931050115086,-1.88389649335963,0.416830945908056,0.211381115614587,31
"rho - (Intercept)",-0.815851864760989,0.141773577660604,-1.09372297093517,-0.537980758586813,8.68412567895401e-09,31
"rho - x",0.480472095177515,0.139889392366106,0.206293924320756,0.754650266034275,0.000593304050878371,31
"psi - (Intercept)",0.6097478314688,0.412925844662204,-0.1995719523549,1.4190676152925,0.13976890798454,32
"psi - x",0.867782210796385,0.289669204586997,0.300041002375505,1.43552341921726,0.00273753146137863,32
"psi - theta",0.115434764214934,0.572999492105575,-1.00762360347174,1.2384931319016,0.84034124157253,32
"rho - (Intercept)",-0.887909458841456,0.147184996370786,-1.17638675079286,-0.599432166890057,1.61333957327493e-09,32
"rho - x",0.481406514782596,0.110928956469187,0.263989755260378,0.698823274304814,1.42629831028669e-05,32
"psi - (Intercept)",0.668825365833615,0.466124133013989,-0.244761147198761,1.58241187886599,0.151325472141401,33
"psi - x",0.810072925164875,0.264133424922158,0.29238092520423,1.32776492512552,0.00216285383848933,33
"psi - theta",0.00131063739701273,0.568821387856564,-1.11355879643794,1.11618007123197,0.998161573314737,33
"rho - (Intercept)",-0.956760006273484,0.166237241588331,-1.2825790126759,-0.630940999871071,8.64424614965733e-09,33
"rho - x",0.598718745815321,0.136957761947767,0.330286464994488,0.867151026636154,1.23363292192464e-05,33
"psi - (Intercept)",1.69162039588763,1.13955414536947,-0.541864687469848,3.9251054792451,0.137687427693154,34
"psi - x",-0.296886553423817,0.79747450215482,-1.85990785623627,1.26613474938864,0.709681824645252,34
"psi - theta",0.0554475855986604,0.676747553706093,-1.27095324629087,1.38184841748819,0.934700429232051,34
"rho - (Intercept)",-1.16728596363037,0.181407476670799,-1.52283808443143,-0.811733842829313,1.23792558481384e-10,34
"rho - x",0.674694196565727,0.145612372754899,0.389299190262704,0.96008920286875,3.59543501462998e-06,34
"psi - (Intercept)",5.12220902355692,1.80674279307809,1.58105821979657,8.66335982731727,0.00458182863716596,35
"psi - x",2.35030839922365,0.847029337968453,0.690161402956681,4.01045539549063,0.00552414002941365,35
"psi - theta",-4.33489488490566,1.67024013311565,-7.60850539134572,-1.0612843784656,0.0094488522549933,35
"rho - (Intercept)",-1.28490676691384,0.124921672299225,-1.52974874550883,-1.04006478831884,8.17464280325654e-25,35
"rho - x",0.858873007120889,0.114227786351304,0.634990659838597,1.08275535440318,5.52179218140076e-14,35
"psi - (Intercept)",0.381025889151437,0.332260945660485,-0.270193597812333,1.03224537611521,0.251477929721925,36
"psi - x",0.987213844815308,0.271805113960711,0.45448561063851,1.51994207899211,0.00028116226058891,36
"psi - theta",-0.321997706523423,0.47002507414883,-1.2432299236859,0.599234510639053,0.493302933072669,36
"rho - (Intercept)",-0.666090522186403,0.143407906378217,-0.947164853785999,-0.385016190586806,3.40527050662978e-06,36
"rho - x",0.272905223695851,0.143333420051183,-0.00802311738541928,0.553833564777121,0.0569116453490833,36
"psi - (Intercept)",0.790253784635378,0.510762023367856,-0.210821385836425,1.79132895510718,0.121813712953632,37
"psi - x",1.06074148053305,0.342814716573166,0.388836982679341,1.73264597838677,0.00197336284429548,37
"psi - theta",-0.474796208535773,0.620034072974039,-1.69004066075257,0.740448243681023,0.443820158480744,37
"rho - (Intercept)",-0.983779888000169,0.16895934842691,-1.31493412576827,-0.652625650232071,5.79448869324942e-09,37
"rho - x",0.509528508307352,0.165192895977719,0.185756381689151,0.833300634925553,0.00203931871509117,37
"psi - (Intercept)",4.80199015998398,3.85320993807045,-2.75016254350592,12.3541428634739,0.212679554953958,38
"psi - x",1.30606036317582,0.479956118650988,0.365363656460254,2.24675706989139,0.00650438479598939,38
"psi - theta",-3.76588460992714,3.7049704995622,-11.0274933528524,3.49572413299813,0.309419341122637,38
"rho - (Intercept)",-1.19517875784449,0.120596825780778,-1.43154419302466,-0.958813322664313,3.74644133514453e-23,38
"rho - x",0.660954744162243,0.106236523624915,0.452734984014671,0.869174504309814,4.92299704230748e-10,38
"psi - (Intercept)",0.913768801840413,0.502441471523417,-0.0709983866847905,1.89853599036562,0.068963744655654,39
"psi - x",0.862477867489109,0.331023696950746,0.213683343436345,1.51127239154187,0.00917438129447623,39
"psi - theta",-0.0335451287496159,0.592594216529733,-1.19500845059462,1.12791819309539,0.95485805943076,39
"rho - (Intercept)",-1.02126150944234,0.175040143313591,-1.36433388618571,-0.678189132698975,5.39709779544358e-09,39
"rho - x",0.501900459820515,0.145715592371563,0.216303146786332,0.787497772854698,0.000572362105423398,39
"psi - (Intercept)",0.698146590444238,0.458380665057379,-0.200263004277742,1.59655618516622,0.12774078362505,40
"psi - x",0.697193016642216,0.294299967361163,0.120375679963023,1.27401035332141,0.0178368443673545,40
"psi - theta",0.0836077056376195,0.648726663166702,-1.18787318997996,1.3550886012552,0.897452830101778,40
"rho - (Intercept)",-1.03870651854674,0.170798566075117,-1.37346555666505,-0.703947480428427,1.19084941306387e-09,40
"rho - x",0.616690501008241,0.144551780093502,0.333374218123824,0.900006783892658,1.98807772317592e-05,40
"psi - (Intercept)",0.410192984614381,0.355547554853948,-0.286667417690637,1.1070533869194,0.248625755541975,41
"psi - x",0.623447114237319,0.286561938317167,0.061796035795683,1.18509819267896,0.0295844099904717,41
"psi - theta",-0.0479797801279113,0.460093773336965,-0.949747005379498,0.853787445123675,0.916945076839536,41
"rho - (Intercept)",-0.911585197708089,0.165818724569254,-1.23658392582619,-0.586586469589985,3.85255994840693e-08,41
"rho - x",0.600976169386524,0.180077052722552,0.248031631608202,0.953920707164845,0.000845880942556338,41
"psi - (Intercept)",0.63012059001613,0.457182999916093,-0.265941624163391,1.52618280419565,0.168120632768805,42
"psi - x",1.13504653302517,0.299846757656953,0.547357687136428,1.7227353789139,0.000153447918769851,42
"psi - theta",-0.205976136345146,0.603720016463361,-1.38924562535926,0.977293352668969,0.732969398962869,42
"rho - (Intercept)",-0.880606874684106,0.166266062616977,-1.20648236926466,-0.554731380103549,1.18126243448573e-07,42
"rho - x",0.426398863635704,0.112587235614116,0.205731936713112,0.647065790558297,0.000152308277571426,42
"psi - (Intercept)",0.427605145436334,0.385031026084382,-0.327041798619557,1.18225208949223,0.266752096331182,43
"psi - x",0.766050714954994,0.236109982058997,0.303283653728961,1.22881777618103,0.00117671229001359,43
"psi - theta",-0.19139368646746,0.51987030269273,-1.21032075637715,0.827533383442226,0.712756464420167,43
"rho - (Intercept)",-0.873050591093243,0.157167035469033,-1.18109232016948,-0.565008862017009,2.77736075706355e-08,43
"rho - x",0.408196274348789,0.0987861148699229,0.214579047031103,0.601813501666475,3.59429614918953e-05,43
"psi - (Intercept)",0.992381967085402,0.746545008403526,-0.47081936222366,2.45558329639446,0.183749152362066,44
"psi - x",0.933577757105664,0.306990403774667,0.331887622107907,1.53526789210342,0.00235742971271163,44
"psi - theta",-0.603612023482893,0.809060541585611,-2.18934154630316,0.982117499337375,0.455627948842092,44
"rho - (Intercept)",-1.17355598522328,0.198527508154073,-1.56266275114575,-0.784449219300819,3.39414819788789e-09,44
"rho - x",0.611199123629398,0.127403099638938,0.361493636818311,0.860904610440485,1.60766789374851e-06,44
"psi - (Intercept)",1.08187334631822,0.460093528333921,0.180106601263775,1.98364009137266,0.0187018864672397,45
"psi - x",1.25006935447095,0.450827914588651,0.366462878651894,2.13367583029,0.00555710717688492,45
"psi - theta",-1.0038669504483,0.526255382317327,-2.03530854646062,0.0275746455640198,0.0564473144384822,45
"rho - (Intercept)",-0.807655929984577,0.135835834827333,-1.07388927405608,-0.541422585913072,2.75070032533193e-09,45
"rho - x",0.28868852262231,0.207793679908823,-0.118579606214027,0.695956651458647,0.164740427620415,45
"psi - (Intercept)",0.262174134239501,0.291413623078003,-0.308986071597715,0.833334340076717,0.368299473465871,46
"psi - x",1.07035863086702,0.258948924271302,0.562828065459876,1.57788919627416,3.5732082442859e-05,46
"psi - theta",-0.183708008540104,0.411814477414649,-0.990849552584998,0.623433535504791,0.655529274706556,46
"rho - (Intercept)",-0.550542526183697,0.142245251113997,-0.829338095338987,-0.271746957028407,0.000108667870120161,46
"rho - x",0.304124516119676,0.12939608408536,0.0505128515718543,0.557736180667498,0.0187563770821992,46
"psi - (Intercept)",0.226876006822326,0.307406288495086,-0.375629247249171,0.829381260893823,0.460494353554133,47
"psi - x",0.88033522474334,0.278297738150459,0.334881680989482,1.4257887684972,0.00155999215147786,47
"psi - theta",-0.0173818982651513,0.454134679147152,-0.907469513524222,0.87270571699392,0.969468610401994,47
"rho - (Intercept)",-0.793467529003859,0.154685359952867,-1.09664526344709,-0.490289794560626,2.90423247577631e-07,47
"rho - x",0.465088406759025,0.185938739335129,0.100655174331391,0.829521639186659,0.0123738614928238,47
"psi - (Intercept)",0.220493565769432,0.333920239677369,-0.433978077707193,0.874965209246058,0.509049741134611,48
"psi - x",0.877162211679906,0.25810798885845,0.371279849395278,1.38304457396453,0.000677735363993953,48
"psi - theta",0.74770919940859,0.569574787949852,-0.368636871475158,1.86405527029234,0.189267264515631,48
"rho - (Intercept)",-0.800806447119838,0.151309482807742,-1.0973675839424,-0.504245310297281,1.20651067327617e-07,48
"rho - x",0.43608835793442,0.13631279273786,0.168920193536141,0.703256522332699,0.00137821905379572,48
"psi - (Intercept)",1.44569140939228,0.757556439087529,-0.0390919274756878,2.93047474626025,0.0563445319701117,49
"psi - x",0.962557527826936,0.38163322413722,0.214570153214082,1.71054490243979,0.0116621460000555,49
"psi - theta",-0.419806188753401,0.957484127075434,-2.29644059359002,1.45682821608322,0.661062171918069,49
"rho - (Intercept)",-1.08499986414884,0.171263037768629,-1.42066925005828,-0.749330478239407,2.36905556695403e-10,49
"rho - x",0.523390348602458,0.143217477745888,0.24268925026385,0.804091446941065,0.000257669104934128,49
"psi - (Intercept)",0.476540697109567,0.373374739968085,-0.255260345964886,1.20834174018402,0.201847108598036,50
"psi - x",1.04741934464006,0.348739886124837,0.363901727862777,1.73093696141734,0.0026694612704859,50
"psi - theta",0.024943431434794,0.491543295809621,-0.93846372519418,0.988350588063768,0.959528609567373,50
"rho - (Intercept)",-0.957547658888655,0.163939398079326,-1.27886297477131,-0.636232343006001,5.19309185132395e-09,50
"rho - x",0.542699987208725,0.157237624670978,0.234519905838982,0.850880068578468,0.000557554312791172,50
"psi - (Intercept)",0.885185209269782,0.668628132128365,-0.425301848752101,2.19567226729167,0.185542008388794,51
"psi - x",0.812704992763145,0.277792460679891,0.268241774653799,1.35716821087249,0.00343811081442119,51
"psi - theta",-0.374895750977827,0.714687348775281,-1.77565721478379,1.02586571282814,0.599889726762793,51
"rho - (Intercept)",-1.13708160118489,0.214310270773083,-1.55712201341716,-0.717041188952618,1.12196646518701e-07,51
"rho - x",0.640335617512431,0.162386029685607,0.32206484773619,0.958606387288672,8.03705224465175e-05,51
"psi - (Intercept)",0.273741224076903,0.328533830475958,-0.370173251358963,0.917655699512769,0.4047202086839,52
"psi - x",0.993283791755825,0.256173525536935,0.49119290791078,1.49537467560087,0.00010558451909096,52
"psi - theta",0.115696108590449,0.495240427994045,-0.85495729396608,1.08634951114698,0.81528307267319,52
"rho - (Intercept)",-0.724363834820736,0.140884877037255,-1.00049311978011,-0.448234549861362,2.72509994727544e-07,52
"rho - x",0.207613124716566,0.134219721363677,-0.0554526951712419,0.470678944604375,0.121907778705122,52
"psi - (Intercept)",0.672317864151379,0.443091594962369,-0.196125703827273,1.54076143213003,0.129182422558843,53
"psi - x",1.17656566577092,0.363181811578917,0.464742395236227,1.8883889363056,0.00119695325927764,53
"psi - theta",0.0103604802267574,0.611320371474247,-1.18780543087841,1.20852639133193,0.986478331337041,53
"rho - (Intercept)",-0.947722477947007,0.183087607599198,-1.30656759485704,-0.588877361036977,2.26289066792288e-07,53
