"parameter","Est","SE","lower","upper","p","simulation"
"rho - (Intercept)",-1.27617073707723,0.109443028544402,-1.49067513138324,-1.06166634277121,2.02623529919863e-31,18
"rho - x",0.911026174928174,0.110372007754073,0.694701014828816,1.12735133502753,1.52997940070031e-16,18
"psi - (Intercept)",0.936401818074359,0.436547842369226,0.0807837695020084,1.79201986664671,0.0319516205981399,19
"psi - x",-0.10826988044129,0.207755891994534,-0.515463946326569,0.298924185443989,0.602269331997707,19
"psi - theta",-1.48328331725771,0.435173428461601,-2.33620756407126,-0.63035907044415,0.000653240086145095,19
"rho - (Intercept)",-0.895356959417888,0.125866494322651,-1.1420507551506,-0.648663163685176,1.13099663705147e-12,19
"rho - x",0.430483526788661,0.0968747788100586,0.240612449310662,0.620354604266659,8.84203297530539e-06,19
"psi - (Intercept)",1.6677561236878,1.14128577912851,-0.569122899471811,3.9046351468474,0.143934280055739,20
"psi - x",-0.775422925086485,0.600164198972851,-1.9517231398836,0.400877289710634,0.196350924336436,20
"psi - theta",-1.9305985946206,1.01085889889623,-3.91184562990903,0.0506484406678229,0.0561512901481979,20
"rho - (Intercept)",-1.13750301286162,0.160900092184464,-1.45286139865234,-0.822144627070893,1.5535503522495e-12,20
"rho - x",0.645864704925945,0.111050794258807,0.428209147724117,0.863520262127774,6.02942589929639e-09,20
"psi - (Intercept)",1.47864740867604,0.554304677563601,0.392230204189295,2.56506461316279,0.00764016107333457,21
"psi - x",-0.201123325372314,0.27170904559295,-0.733663269008247,0.331416618263619,0.459169069067517,21
"psi - theta",-2.10862356287089,0.473741906932336,-3.0371406384256,-1.18010648731619,8.54727407747373e-06,21
"rho - (Intercept)",-1.0853400140473,0.123259417812324,-1.32692403371483,-0.843755994379771,1.30466589815463e-18,21
"rho - x",0.614009116697987,0.105121646282412,0.4079744759889,0.820043757407075,5.19074300851371e-09,21
"psi - (Intercept)",0.821153764224647,0.416202864128932,0.00541114026952183,1.63689638817977,0.0484995280764317,22
"psi - x",-0.176507661826785,0.244913013199657,-0.656528347043296,0.303513023389727,0.47109699395156,22
"psi - theta",-1.24873291450117,0.394512267748412,-2.02196275074728,-0.475503078255059,0.00154945759280086,22
"rho - (Intercept)",-0.969845855791936,0.132681193323668,-1.22989621613212,-0.709795495451751,2.67947730097698e-13,22
"rho - x",0.603902252540511,0.117498740227194,0.373608953466383,0.834195551614638,2.75252528478023e-07,22
"psi - (Intercept)",1.582643221034,0.498393639333854,0.605809637815803,2.5594768042522,0.00149584501374066,23
"psi - x",-0.54463482010848,0.307582210208452,-1.14748487440227,0.0582152341853149,0.0766111431490936,23
"psi - theta",-2.25641810017074,0.431221865552088,-3.10159742599901,-1.41123877434248,1.67128402438627e-07,23
"rho - (Intercept)",-1.04317086335809,0.114424305782637,-1.26743838164806,-0.818903345068127,7.74541277194504e-20,23
"rho - x",0.717590936491099,0.109813292549412,0.502360838070491,0.932821034911707,6.37603885538119e-11,23
"psi - (Intercept)",0.799806580155417,0.352992317845552,0.10795435035882,1.49165880995201,0.0234642237637141,24
"psi - x",0.0157299059592275,0.212620974647591,-0.400999546707854,0.432459358626309,0.941025527453215,24
"psi - theta",-1.58869880750294,0.364061214741094,-2.30224567656339,-0.875151938442493,1.27808831610564e-05,24
"rho - (Intercept)",-0.918924689651823,0.124314225176183,-1.16257609376314,-0.675273285540501,1.44689601304205e-13,24
"rho - x",0.641974160888886,0.104396819287725,0.437360154984409,0.846588166793364,7.77937011154429e-10,24
"psi - (Intercept)",0.745020686506039,0.439144273612897,-0.115686273792242,1.60572764680432,0.0897858760167306,25
"psi - x",0.160681997438303,0.237231744340004,-0.30428367745772,0.625647672334325,0.498202429687851,25
"psi - theta",-1.46300883990592,0.384823582240726,-2.21724920149943,-0.708768478312408,0.000143668943295073,25
"rho - (Intercept)",-1.0567297149272,0.156335865490648,-1.36314238078077,-0.750317049073636,1.38606780716488e-11,25
"rho - x",0.481325874455383,0.120838098736559,0.244487552971433,0.718164195939333,6.79850568503155e-05,25
"psi - (Intercept)",1.57251342513578,0.641092156803707,0.31599588702941,2.82903096324215,0.0141722955438012,26
"psi - x",-0.149775677424437,0.231973605514248,-0.604435589596265,0.304884234747391,0.518500689740153,26
"psi - theta",-1.95486339673662,0.562578390694546,-3.05749678097844,-0.85223001249481,0.000511180145230601,26
"rho - (Intercept)",-0.993665749064381,0.124300716916645,-1.23729067747351,-0.750040820655248,1.30580149974824e-15,26
"rho - x",0.506716528922695,0.0818740300551075,0.346246378745535,0.667186679099856,6.05557294910702e-10,26
"psi - (Intercept)",1.39213872592963,0.478851533384346,0.453606966554531,2.33067048530472,0.00364627494290491,27
"psi - x",-0.0941911620824284,0.219775667499021,-0.524943555058759,0.336561230893902,0.668229874909842,27
"psi - theta",-1.78884316072484,0.391082369423299,-2.5553505197831,-1.02233580166659,4.7831054429927e-06,27
"rho - (Intercept)",-0.984157395795348,0.123368421869151,-1.22595505948843,-0.742359732102268,1.49466074791819e-15,27
"rho - x",0.55701347063589,0.0909408021732727,0.378772773651094,0.735254167620687,9.06769849834827e-10,27
"psi - (Intercept)",1.65847485037581,0.44525701787707,0.78578713147305,2.53116256927858,0.000195502309979156,28
"psi - x",-0.777418106785417,0.290761750646696,-1.34730066613476,-0.207535547436077,0.00750130557873379,28
"psi - theta",-2.17405684047521,0.42495390032747,-3.00695118020688,-1.34116250074355,3.12111520107854e-07,28
"rho - (Intercept)",-1.08626928657249,0.104310362074467,-1.29071383945278,-0.881824733692203,2.14441333313729e-25,28
"rho - x",0.817358106121186,0.120617233268553,0.580952672999957,1.05376353924242,1.23154374610664e-11,28
"psi - (Intercept)",0.775472991228127,0.343016003977392,0.10317397731159,1.44777200514466,0.0237748218045264,29
"psi - x",0.0183812042476094,0.2031207429378,-0.379728136423497,0.416490544918716,0.927894678378878,29
"psi - theta",-1.39802785328372,0.348041945124316,-2.08017753083665,-0.715878175730794,5.89844270011729e-05,29
"rho - (Intercept)",-0.953363876580018,0.12431179196908,-1.19701051169305,-0.709717241466986,1.73160526011524e-14,29
"rho - x",0.535569873629498,0.102360585403177,0.334946812802835,0.736192934456162,1.67514830710422e-07,29
"psi - (Intercept)",0.543842785177701,0.294933936057957,-0.0342171073145333,1.12190267766993,0.0651907466546467,30
"psi - x",-0.177382570080305,0.190629954033287,-0.551010414360073,0.196245274199463,0.35210846927214,30
"psi - theta",-0.980759668349733,0.329773601766174,-1.62710405086349,-0.334415285835979,0.00293907381676487,30
"rho - (Intercept)",-0.89631055318891,0.119368401537199,-1.13026832109393,-0.662352785283885,5.96828817735369e-14,30
"rho - x",0.467123697568672,0.10911550146732,0.253261244537698,0.680986150599647,1.86053551136865e-05,30
"psi - (Intercept)",0.829846120565547,0.357668858883744,0.128828038761869,1.53086420236922,0.0203326558188137,31
"psi - x",-0.114829945570965,0.252488182406086,-0.609697689608873,0.380037798466942,0.649257916984773,31
"psi - theta",-1.86789059125819,0.379539788586889,-2.61177490758844,-1.12400627492794,8.5900147213332e-07,31
"rho - (Intercept)",-0.892132911400125,0.122719284522214,-1.13265828927219,-0.651607533528062,3.60275242558735e-13,31
"rho - x",0.654463395924909,0.130967360899235,0.39777208541215,0.911154706437669,5.81841591721311e-07,31
"psi - (Intercept)",1.14894672750782,0.468928310554748,0.229864127489299,2.06802932752634,0.0142794998887806,32
"psi - x",-0.0120841968041526,0.303044504622505,-0.606040511577043,0.581872117968738,0.968192000528525,32
"psi - theta",-1.3812270095632,0.40318865178061,-2.17146224602846,-0.590991773097944,0.00061308490324237,32
"rho - (Intercept)",-1.01209945823683,0.1313717818788,-1.26958341930413,-0.754615497169531,1.31783452499452e-14,32
"rho - x",0.46454695593048,0.136429899121309,0.197149267238281,0.731944644622679,0.000661584609403259,32
"psi - (Intercept)",0.381448483536175,0.269418599466102,-0.146602268182606,0.909499235254957,0.156827949242401,33
"psi - x",0.307977746960028,0.168688587425121,-0.0226458089961451,0.6386013029162,0.0678927892758402,33
"psi - theta",-1.42993653119135,0.33420624625846,-2.08496873726626,-0.774904325116448,1.88068230747977e-05,33
"rho - (Intercept)",-0.865420917648843,0.13123891986288,-1.12264447395003,-0.60819736134766,4.27440152504283e-11,33
"rho - x",0.330234820037736,0.103570543080843,0.12724028574003,0.533229354335442,0.00143012324922382,33
"psi - (Intercept)",1.56514281555028,0.584288330138833,0.419958731891119,2.71032689920944,0.00739049281500472,34
"psi - x",-0.433155694649371,0.296975523952533,-1.01521702588625,0.148905636587505,0.144687108102665,34
"psi - theta",-1.91383013339185,0.530331327513082,-2.9532604351908,-0.87439983159289,0.000307682736549397,34
"rho - (Intercept)",-1.03062299510876,0.116038887959343,-1.25805503631515,-0.803190953902368,6.58441579241321e-19,34
"rho - x",0.526851184385338,0.104846432216242,0.321355953333983,0.732346415436692,5.03486018852914e-07,34
"psi - (Intercept)",1.50022776865579,0.577097456727226,0.369137537900765,2.63131799941081,0.00933300209213674,35
"psi - x",-0.259703197361798,0.257300201840214,-0.764002326183504,0.244595931459908,0.312811953857621,35
"psi - theta",-1.86526181465299,0.503324030442098,-2.85175878687304,-0.878764842432937,0.000210652483781646,35
"rho - (Intercept)",-1.21059110921122,0.124451691102729,-1.45451194158767,-0.966670276834767,2.30411670178499e-22,35
"rho - x",0.520622598298727,0.0993910543110146,0.325819711463674,0.71542548513378,1.62217669191411e-07,35
"psi - (Intercept)",1.42007451578394,0.511709232661889,0.417142849210014,2.42300618235787,0.00551747148969733,36
"psi - x",-0.254785680901194,0.236694917932586,-0.718699195372725,0.209127833570338,0.281734669624803,36
"psi - theta",-2.1299197240444,0.472160035813973,-3.05533638917893,-1.20450305890987,6.45189823291093e-06,36
"rho - (Intercept)",-1.0643719409286,0.116962526389188,-1.29361428019222,-0.835129601664974,9.02397832445301e-20,36
"rho - x",0.661658606919856,0.0979491713843487,0.469681758690991,0.853635455148721,1.42715072023268e-11,36
"psi - (Intercept)",2.19563645485165,0.993118475974341,0.249160009560634,4.14211290014266,0.0270461931371481,37
"psi - x",0.0446854916216042,0.238751520176363,-0.423258889178255,0.512629872421464,0.851532699746699,37
"psi - theta",-2.66567274240442,0.899702776083917,-4.4290577803196,-0.902287704489241,0.00304817861544964,37
"rho - (Intercept)",-1.16421862821254,0.117808337477748,-1.39511872674747,-0.933318529677618,4.96738880782627e-23,37
"rho - x",0.476894842676527,0.0934273287391292,0.29378064317605,0.660009042177004,3.31763334238838e-07,37
"psi - (Intercept)",0.245338841372213,0.290283831991165,-0.323607014624746,0.814284697369172,0.398016592949841,38
"psi - x",0.104237007747363,0.272558214052796,-0.429967275486676,0.638441290981401,0.702135448918831,38
"psi - theta",-0.99481000511904,0.343559901925485,-1.6681750394251,-0.321444970812976,0.00378441618039794,38
"rho - (Intercept)",-1.02895181838778,0.143484101628595,-1.31017548993391,-0.747728146841652,7.43483912707719e-13,38
"rho - x",0.322845462230759,0.174337140428846,-0.0188490541774811,0.664539978639,0.0640480009325406,38
"psi - (Intercept)",1.78641064996493,0.705405505788215,0.403841264123772,3.1689800358061,0.0113265556354501,39
"psi - x",-0.444182878564995,0.296101672957875,-1.02453149332449,0.136165736194497,0.13358783710921,39
"psi - theta",-2.31886012336065,0.612285464235212,-3.51891758151905,-1.11880266520225,0.000152341838153626,39
"rho - (Intercept)",-1.00722908848395,0.120657425117004,-1.24371329618061,-0.770744880787279,6.95216487568162e-17,39
"rho - x",0.63348021284683,0.0965321085818992,0.444280756674597,0.822679669019062,5.29562638485964e-11,39
"psi - (Intercept)",0.91100899188861,0.398203186196902,0.130545088413585,1.69147289536363,0.0221492085211606,40
"psi - x",0.314675737405206,0.222337470922403,-0.121097698016425,0.750449172826836,0.156978558275871,40
"psi - theta",-1.58813524267774,0.411329329384724,-2.39432591405681,-0.781944571298672,0.000112932104905128,40
"rho - (Intercept)",-0.915903328454127,0.127110725117414,-1.16503577173303,-0.666770885175224,5.78078789759271e-13,40
"rho - x",0.375867485837695,0.112574325586073,0.155225862105105,0.596509109570284,0.000841294777868609,40
"psi - (Intercept)",1.0616124517794,0.375055308781054,0.326517554357988,1.79670734920082,0.00464681840713159,41
"psi - x",-0.202579233915488,0.181406487832616,-0.558129416629318,0.152970948798342,0.264116466612669,41
"psi - theta",-1.65293334614502,0.361980013374547,-2.36240113548246,-0.943465556807582,4.96251224697411e-06,41
"rho - (Intercept)",-0.753870292744147,0.112137472106555,-0.973655699390361,-0.534084886097934,1.78347125667888e-11,41
"rho - x",0.434704982189039,0.0830865021160116,0.271858430440245,0.597551533937833,1.6772503649994e-07,41
"psi - (Intercept)",0.407655898190212,0.255029612859841,-0.0921929580062684,0.907504754386693,0.1099395391401,42
"psi - x",-0.174167725142729,0.19724669865207,-0.560764150570213,0.212428700284754,0.377239311387947,42
"psi - theta",-1.44476273279052,0.314300213924875,-2.06077983241651,-0.828745633164535,4.29110880972932e-06,42
"rho - (Intercept)",-0.724652622648431,0.117170903879115,-0.954303374287502,-0.495001871009361,6.22687235553983e-10,42
"rho - x",0.393497922793178,0.12122932679965,0.155892808395828,0.631103037190528,0.00117081141926429,42
"psi - (Intercept)",0.372841574944445,0.321185392775797,-0.256670227256468,1.00235337714536,0.24571112201182,43
"psi - x",0.0961347386150968,0.239520071280539,-0.373315974669226,0.56558545189942,0.688152135640446,43
"psi - theta",-0.745500082014668,0.358955873850917,-1.44904066680157,-0.0419594972277688,0.0378147433600715,43
"rho - (Intercept)",-0.95300586688536,0.136664848273391,-1.22086404745384,-0.685147686316884,3.09577268928393e-12,43
"rho - x",0.522660820192552,0.141429983953912,0.245463145308807,0.799858495076297,0.000219415916372599,43
"psi - (Intercept)",0.71564874469499,0.336009259609814,0.0570826973877859,1.37421479200219,0.0331841409937357,44
"psi - x",-0.0710386681053598,0.19606172380373,-0.45531258550751,0.31323524929679,0.71710687629375,44
"psi - theta",-1.27422284761821,0.342596581895252,-1.94569980935943,-0.602745885876988,0.000199767857291596,44
"rho - (Intercept)",-0.809624935221093,0.123986000712443,-1.05263303120464,-0.566616839237546,6.57826178467711e-11,44
"rho - x",0.547686679396727,0.104692271140387,0.342493598501866,0.752879760291589,1.68235102504193e-07,44
"psi - (Intercept)",0.640074347562432,0.35450342140096,-0.0547395907796755,1.33488828590454,0.0709883522435463,45
"psi - x",0.0361049370498677,0.216931690710664,-0.389073363848416,0.461283237948151,0.86781495448836,45
"psi - theta",-0.788903629162918,0.375555018516485,-1.5249779396685,-0.0528293186573334,0.0356731097543651,45
"rho - (Intercept)",-1.06505720421906,0.130982523725159,-1.32177823332453,-0.808336175113585,4.24737311722544e-16,45
"rho - x",0.413967794505698,0.116616586063208,0.185403485821794,0.642532103189602,0.00038549582791056,45
"psi - (Intercept)",0.647512314666465,0.369005027408229,-0.0757242491678799,1.37074887850081,0.0793017349688106,46
"psi - x",-0.131734108277163,0.199391284394025,-0.522533844520635,0.25906562796631,0.508816669436046,46
"psi - theta",-1.44014695916005,0.373566495526549,-2.17232383622293,-0.707970082097173,0.000115668710625779,46
"rho - (Intercept)",-0.853999208390745,0.131318140070705,-1.11137803344611,-0.596620383335376,7.85850355620149e-11,46
"rho - x",0.463298872849715,0.0947301412214607,0.277631207805259,0.648966537894171,1.00466306075034e-06,46
"psi - (Intercept)",1.28373964677413,0.591486924334214,0.124446577752698,2.44303271579555,0.0299795735747283,47
"psi - x",-0.100026721976332,0.232207309089555,-0.55514468473882,0.355091240786155,0.666639437360007,47
"psi - theta",-1.94887006852602,0.539429185843321,-3.00613184498869,-0.891608292063346,0.000302864351397686,47
"rho - (Intercept)",-1.00067946909448,0.134397895769994,-1.26409450440164,-0.737264433787324,9.64694664523896e-14,47
"rho - x",0.571639041179089,0.0982646542972722,0.379043857803157,0.764234224555022,5.97909480073042e-09,47
"psi - (Intercept)",3.12886733698375,1.06468852662433,1.04211617004704,5.21561850392045,0.00329524859238198,48
"psi - x",-0.985291298606153,0.364251076132929,-1.69921028915665,-0.271372308055655,0.00683088279140003,48
"psi - theta",-3.22735449940966,0.970909280411316,-5.13030172127154,-1.32440727754778,0.000887191390242226,48
"rho - (Intercept)",-1.29855147320326,0.106911648412219,-1.50809445361901,-1.0890084927875,6.02236611036773e-34,48
"rho - x",0.777312991889481,0.0984123263654186,0.584428376578459,0.970197607200503,2.82205426263422e-15,48
"psi - (Intercept)",1.48890571534853,0.519980660311403,0.469762348480822,2.50804908221623,0.00419138662180337,49
"psi - x",-0.348279281712719,0.261237854705913,-0.860296068334817,0.163737504909378,0.182469979852077,49
"psi - theta",-1.94670091995976,0.482290841913277,-2.89197360018328,-1.00142823973623,5.42861965827388e-05,49
"rho - (Intercept)",-0.937005444960044,0.11222485150271,-1.15696211207571,-0.717048777844377,6.86350944492189e-17,49
"rho - x",0.53527292532724,0.0949024474930695,0.34926754619612,0.721278304458359,1.69809720946038e-08,49
"psi - (Intercept)",0.279024510554832,0.287718996430841,-0.284894360117625,0.84294338122729,0.332155501722891,50
"psi - x",0.262001351545896,0.214175131543871,-0.157774192664219,0.681776895756011,0.221214797457741,50
"psi - theta",-1.09474150378729,0.318760690642092,-1.7195009771329,-0.469982030441676,0.000593937347110253,50
"rho - (Intercept)",-0.798869594061268,0.143312324616895,-1.07975658885109,-0.51798259927144,2.48490257751115e-08,50
"rho - x",0.445108418007785,0.141479199749608,0.167814281937005,0.722402554078565,0.00165460591384077,50
"psi - (Intercept)",0.751675937812812,0.418611640007597,-0.0687878001113251,1.57213967573695,0.0725517395616307,51
"psi - x",0.0118390015485719,0.198003484086541,-0.376240696074499,0.399918699171643,0.952321388852692,51
"psi - theta",-1.53618422515723,0.390433437074801,-2.30141970018403,-0.77094875013044,8.3348854141649e-05,51
"rho - (Intercept)",-1.07048774074663,0.149632383231003,-1.36376182280029,-0.777213658692965,8.42125454238864e-13,51
"rho - x",0.581533711206489,0.101354649527997,0.382882248465935,0.780185173947043,9.60204571763976e-09,51
"psi - (Intercept)",1.44536874417411,0.523116558531208,0.420079129736404,2.47065835861182,0.0057273540318101,52
"psi - x",-0.291815681586666,0.26187121702214,-0.805073835537732,0.2214424723644,0.265129898270307,52
"psi - theta",-1.95599867666488,0.424653654903375,-2.7883045461788,-1.12369280715097,4.10284282818113e-06,52
"rho - (Intercept)",-0.967287352963467,0.125615267531736,-1.21348875323403,-0.721085952692901,1.35644783669942e-14,52
