"parameter","Est","SE","lower","upper","p","simulation"
"psi - (Intercept)",0.450521392094728,0.381869395386231,-0.29792886966037,1.19897165384983,0.238088229430019,19
"psi - x",0.408269504849264,0.266185919697468,-0.113445310949444,0.929984320647971,0.125084834261369,19
"psi - theta",-0.155157825899989,0.486345017866869,-1.10837654497954,0.798060893179562,0.749705050344204,19
"rho - (Intercept)",-1.01440399927564,0.175977495722964,-1.3593135529822,-0.669494445569075,8.19507187434721e-09,19
"rho - x",0.535484446228334,0.157020387614059,0.227730141666259,0.843238750790409,0.000648947640934413,19
"psi - (Intercept)",1.53904153832426,0.598976952805528,0.365068283255876,2.71301479339264,0.0101859988312102,20
"psi - x",-0.351274860711674,0.289691695345783,-0.919060150209758,0.216510428786411,0.225289772745882,20
"psi - theta",-0.40169587281418,0.600201007176533,-1.57806823036485,0.774676484736491,0.503323956484703,20
"rho - (Intercept)",-1.02713852752677,0.129999866297506,-1.28193358346491,-0.772343471588638,2.76511038775089e-15,20
"rho - x",0.56615554837138,0.112164146271407,0.346317861322739,0.785993235420021,4.47482202110061e-07,20
"psi - (Intercept)",0.892392853493381,0.441082377797018,0.0278872787959368,1.75689842819083,0.0430537030443359,21
"psi - x",-0.105880250643913,0.262600227096926,-0.620567238085928,0.408806736798101,0.686801550463824,21
"psi - theta",-0.159530442474373,0.488145226451676,-1.11627750554481,0.797216620596062,0.743812058767042,21
"rho - (Intercept)",-0.876986639318951,0.13576809845202,-1.1430872225344,-0.610886056103504,1.05087288808691e-10,21
"rho - x",0.656682209300016,0.120623374117977,0.420264740335079,0.893099678264952,5.20764559555125e-08,21
"psi - (Intercept)",1.19354576676767,0.721636422668067,-0.220835631594068,2.6079271651294,0.0981390223163935,22
"psi - x",0.130451044415195,0.248662713292478,-0.35691891793607,0.61782100676646,0.599854058503096,22
"psi - theta",-0.100868064635565,0.73270995070218,-1.53695317912596,1.33521704985483,0.890505668112603,22
"rho - (Intercept)",-1.14567170717946,0.161735693517894,-1.46266784148914,-0.828675572869779,1.40452259070246e-12,22
"rho - x",0.582241966650844,0.102375245678228,0.381590172213077,0.782893761088612,1.2903976750525e-08,22
"psi - (Intercept)",0.516280101326026,0.412383590717208,-0.291976884295009,1.32453708694706,0.210591207629959,23
"psi - x",0.399979308166205,0.271383810028651,-0.131923185477211,0.931881801809621,0.140521704937073,23
"psi - theta",-0.105431796297952,0.516106607128128,-1.11698215845225,0.906118565856342,0.838132368620153,23
"rho - (Intercept)",-0.881737148648042,0.159124491217549,-1.1936154204927,-0.569858876803386,3.00443423708862e-08,23
"rho - x",0.496156278109254,0.173558965901162,0.155986955748962,0.836325600469546,0.0042535566184147,23
"psi - (Intercept)",2.06009087178321,1.17513210292675,-0.24312572703004,4.36330747059645,0.0795896949204158,24
"psi - x",0.200365704656748,0.339525866225382,-0.465092764964765,0.865824174278261,0.555100920333832,24
"psi - theta",-1.69801521580586,1.06298335050225,-3.78142429895599,0.385393867344265,0.110175396450451,24
"rho - (Intercept)",-1.12907407991037,0.154841352337476,-1.4325575538093,-0.825590606011441,3.05812995186731e-13,24
"rho - x",0.601490617038545,0.120859099284459,0.364611135237055,0.838370098840035,6.46466730204912e-07,24
"psi - (Intercept)",1.55050822557414,0.867200108675939,-0.149172754819918,3.25018920596821,0.0737844859675857,25
"psi - x",0.165681939759957,0.229339836142936,-0.283815879300514,0.615179758820429,0.470030249990977,25
"psi - theta",-1.59685004932885,0.82233472419719,-3.20859649199202,0.0148963933343198,0.0521553553477284,25
"rho - (Intercept)",-0.94310386727578,0.153807786821847,-1.24456158998841,-0.641646144563145,8.69425936359264e-10,25
"rho - x",0.487932583645358,0.105752215211391,0.280662050545703,0.695203116745013,3.95138762925953e-06,25
"psi - (Intercept)",0.6290046939742,0.437680908914727,-0.22883412421942,1.48684351216782,0.150680844568709,26
"psi - x",0.355259401357394,0.24667430877355,-0.128213359750077,0.838732162464864,0.149811898908982,26
"psi - theta",-0.588655209271565,0.460356687927287,-1.49093773765119,0.313627319108062,0.201004929385019,26
"rho - (Intercept)",-0.797592390406193,0.165497251875348,-1.12196104362223,-0.473223737190157,1.44012693320258e-06,26
"rho - x",0.386407566928781,0.147472944195833,0.0973659076108624,0.6754492262467,0.00878800319123458,26
"psi - (Intercept)",0.901776346289968,0.4441606970742,0.0312373766763301,1.77231531590361,0.0423267671315512,27
"psi - x",0.00506171876446688,0.224342484911433,-0.434641471864162,0.444764909393095,0.981999287277638,27
"psi - theta",-0.236215604497752,0.504795545279342,-1.22559669280152,0.753165483806016,0.639825263394121,27
"rho - (Intercept)",-0.927059226767952,0.144633183803756,-1.21053505799268,-0.643583395543229,1.45780418248443e-10,27
"rho - x",0.599199788374836,0.103981911139765,0.395398987497253,0.803000589252419,8.2858029330505e-09,27
"psi - (Intercept)",1.08602230103442,0.642448617971295,-0.173153852106845,2.34519845417569,0.0909433737250613,28
"psi - x",0.246759843288798,0.450784970165505,-0.636762463007553,1.13028214958515,0.584103725782763,28
"psi - theta",-0.171323573980168,0.679080206816805,-1.50229632195512,1.15964917399478,0.800818705519766,28
"rho - (Intercept)",-1.16494021293225,0.166748967562101,-1.49176218381321,-0.838118242051299,2.82448570343108e-12,28
"rho - x",0.503781076967249,0.184533610689187,0.142101846079308,0.865460307855191,0.00633298284088712,28
"psi - (Intercept)",0.213930995983881,0.283704584688582,-0.342119772254634,0.769981764222395,0.450811677439217,29
"psi - x",0.51595960860497,0.213388201768516,0.0977264184129124,0.934192798797028,0.0156087025677439,29
"psi - theta",0.494720605149566,0.430876648668959,-0.349782108020912,1.33922331832004,0.250897468370806,29
"rho - (Intercept)",-0.709035501935634,0.139016494941078,-0.981502825277142,-0.436568178594125,3.38990899302857e-07,29
"rho - x",0.514788974361528,0.13016875547748,0.259662901713266,0.76991504700979,7.66046577205928e-05,29
"psi - (Intercept)",1.3990120540599,0.63230975359832,0.159707709933796,2.638316398186,0.0269292192780311,30
"psi - x",0.399831577861969,0.255359706617022,-0.10066425021011,0.900327405934047,0.117405214031445,30
"psi - theta",-0.861600805881861,0.655406548788111,-2.14617403673825,0.422972424974529,0.188642647900454,30
"rho - (Intercept)",-0.970467425896646,0.146388514166995,-1.25738364141429,-0.683551210379004,3.37063283281901e-11,30
"rho - x",0.48265823768054,0.112067031796758,0.26301089150459,0.702305583856491,1.65580184924125e-05,30
"psi - (Intercept)",1.17055855199293,0.477747300773707,0.234191048765242,2.10692605522062,0.0142791730268626,31
"psi - x",0.762184475204623,0.30935126195681,0.155867143197261,1.36850180721199,0.0137466801345754,31
"psi - theta",-1.01790464734732,0.538908938765196,-2.0741467582738,0.0383374635791667,0.0589152889210687,31
"rho - (Intercept)",-0.774442843880782,0.136832182251729,-1.04262899302019,-0.506256694741373,1.51549127544033e-08,31
"rho - x",0.553759760715764,0.147855782334767,0.263967752433627,0.8435517689979,0.000180200187318011,31
"psi - (Intercept)",0.184241659179797,0.264850825751331,-0.334856420568504,0.703339738928098,0.486652344552076,32
"psi - x",0.449329553402212,0.187742298216603,0.0813614105228914,0.817297696281532,0.0166961490041889,32
"psi - theta",0.165736525224377,0.391500162152508,-0.601589692536129,0.933062742984884,0.672049363374626,32
"rho - (Intercept)",-0.647117902741201,0.133560461433663,-0.908891596909731,-0.385344208572672,1.26528305776981e-06,32
"rho - x",0.368381563743493,0.106767721811327,0.159120674281901,0.577642453205085,0.000559946553633716,32
"psi - (Intercept)",0.728045868933547,0.479265788729984,-0.211297815999405,1.6673895538665,0.128740892743546,33
"psi - x",0.0789499968770908,0.252329076924912,-0.415605906147974,0.573505899902156,0.754367993017169,33
"psi - theta",-0.0476964685455187,0.511049203708143,-1.04933450214135,0.953941565050315,0.92564101656911,33
"rho - (Intercept)",-0.929847857446772,0.153479447974299,-1.23066204784349,-0.629033667050058,1.37437807794462e-09,33
"rho - x",0.606423603361742,0.126416404131295,0.358652004209343,0.854195202514142,1.61033454977797e-06,33
"psi - (Intercept)",0.882414785646346,0.636927437570667,-0.365940052757544,2.13076962405024,0.165922747488904,34
"psi - x",-0.0404447062372811,0.426495899555335,-0.87636130891975,0.795471896445188,0.924449671295122,34
"psi - theta",-0.155463353105137,0.564199508504111,-1.26127406986839,0.95034736365812,0.78289619741139,34
"rho - (Intercept)",-0.968802481243131,0.174052506942888,-1.3099391262701,-0.627665836216164,2.60428058303609e-08,34
"rho - x",0.46967401907806,0.169771673921372,0.136927652597093,0.802420385559028,0.00566608855811357,34
"psi - (Intercept)",1.12106875644685,0.457182464506482,0.225007591650882,2.01712992124281,0.0142015141080397,35
"psi - x",0.850522257635882,0.326557154518178,0.210481995886373,1.49056251938539,0.00920050099392286,35
"psi - theta",-0.413587296972954,0.581408937331734,-1.55312787443286,0.725953280486949,0.476865190989761,35
"rho - (Intercept)",-0.978502095708798,0.151787885943528,-1.27600088544759,-0.68100330597001,1.14455211555696e-10,35
"rho - x",0.41489025962453,0.155274490069051,0.110557851371367,0.719222667877692,0.00754052472258894,35
"psi - (Intercept)",0.504307983595084,0.41682721281923,-0.31265834130682,1.32127430849699,0.226327635427926,36
"psi - x",0.013143597961286,0.276309824726065,-0.528413707076376,0.554700902998948,0.96206026945409,36
"psi - theta",0.211929642706857,0.548000541896961,-0.86213168291962,1.28599096833333,0.698954221926587,36
"rho - (Intercept)",-0.974761026569795,0.153510220202289,-1.27563552942509,-0.673886523714497,2.15578327284295e-10,36
"rho - x",0.561866485830259,0.144877722011087,0.277911368526322,0.845821603134196,0.000105227103441587,36
"psi - (Intercept)",0.141792693004407,0.288258876420436,-0.42318432300363,0.706769709012445,0.622794571343991,37
"psi - x",0.491758644305937,0.313258348448933,-0.12221643651047,1.10573372512234,0.116457421389672,37
"psi - theta",0.0609563656722481,0.413767634995956,-0.750013296888141,0.871926028232637,0.882879222507875,37
"rho - (Intercept)",-0.789057818211098,0.14490962760442,-1.07307546932887,-0.505040167093323,5.17554074087933e-08,37
"rho - x",0.201978643699879,0.223792179320214,-0.236645967789468,0.640603255189227,0.366776606981711,37
"psi - (Intercept)",1.0537175295429,0.525522941017567,0.0237114920989023,2.0837235669869,0.0449540902772107,38
"psi - x",0.27636642451211,0.280926196522073,-0.274238802984974,0.826971652009193,0.325229207915716,38
"psi - theta",-0.627456644346322,0.577088925373252,-1.75853015395482,0.503616865262175,0.276913545880717,38
"rho - (Intercept)",-0.916756359169791,0.146297381513762,-1.20349395796928,-0.630018760370301,3.69515644392463e-10,38
"rho - x",0.628546320188006,0.135334566400574,0.363295444179537,0.893797196196476,3.41084995171803e-06,38
"psi - (Intercept)",0.594090127532559,0.371271805326923,-0.133589239383377,1.3217694944485,0.10956558101277,39
"psi - x",0.328540047580602,0.256392735811146,-0.173980480506936,0.83106057566814,0.200055400567637,39
"psi - theta",-0.586634573158272,0.421227488543602,-1.41222528000199,0.238956133685446,0.163716956648204,39
"rho - (Intercept)",-0.886342460345605,0.171307431943153,-1.22209885723823,-0.550586063452979,2.29150527815977e-07,39
"rho - x",0.454022796466886,0.148665364128327,0.162644037026833,0.745401555906938,0.00225818286155351,39
"psi - (Intercept)",0.485665487496009,0.380729869342391,-0.260551344253718,1.23188231924574,0.202090947457691,40
"psi - x",0.155150381061532,0.220221216128886,-0.276475271182696,0.58677603330576,0.481108632269103,40
"psi - theta",0.356723282933561,0.544549663136361,-0.710574444607125,1.42402101047425,0.512416615118714,40
"rho - (Intercept)",-0.910025858994538,0.148217158574729,-1.20052615169187,-0.619525566297207,8.26179021662894e-10,40
"rho - x",0.618763094015484,0.122706299985795,0.378263165367158,0.85926302266381,4.59164376607367e-07,40
"psi - (Intercept)",1.28948774416354,1.15833236853664,-0.980801980295258,3.55977746862233,0.265610624514313,41
"psi - x",1.16324394265703,1.03446681814591,-0.864273764110691,3.19076164942476,0.260806706348107,41
"psi - theta",-0.53474960353437,0.645802564584832,-1.80049937124424,0.731000164175503,0.407648506656574,41
"rho - (Intercept)",-1.1322689070771,0.204246522916034,-1.53258473596006,-0.731953078194137,2.96249982658947e-08,41
"rho - x",-0.143481695461981,0.210104476077139,-0.555278901563832,0.268315510639869,0.494665977302235,41
"psi - (Intercept)",0.834966375889963,0.410982712330296,0.0294550614539973,1.64047769032593,0.0421907407189619,42
"psi - x",0.152709818276238,0.227628522468721,-0.293433887616522,0.598853524168997,0.502301470066519,42
"psi - theta",-0.188397148491287,0.493137966615601,-1.15492980246718,0.778135505484606,0.702433620835238,42
"rho - (Intercept)",-0.985335368089028,0.154540198381156,-1.28822859107977,-0.682442145098288,1.81872252855077e-10,42
"rho - x",0.72547971943811,0.108504428678535,0.512814947065086,0.938144491811134,2.2907732549564e-11,42
"psi - (Intercept)",0.483140428497336,0.417410654535389,-0.334969421155318,1.30125027814999,0.247080273609102,43
"psi - x",0.244754994587189,0.195869773451485,-0.139142707037741,0.628652696212118,0.211452932459819,43
"psi - theta",-0.34419547049919,0.456983198856704,-1.23986608179823,0.551475140799854,0.451335359863449,43
"rho - (Intercept)",-1.04276858221133,0.173960360928113,-1.38372462436802,-0.701812540054642,2.04378326395739e-09,43
"rho - x",0.531176335946018,0.114854546350198,0.306065561638942,0.756287110253093,3.75006804138697e-06,43
"psi - (Intercept)",0.36770656817862,0.392708595308011,-0.401988135044397,1.13740127140164,0.349101040280997,44
"psi - x",0.527813954719164,0.249351345899545,0.0390942972594668,1.01653361217886,0.0342812434404404,44
"psi - theta",-0.184484361163195,0.455515497964277,-1.07727833157301,0.708309609246616,0.68547656776539,44
"rho - (Intercept)",-0.957561907707887,0.192234275359877,-1.3343341640074,-0.580789651408374,6.31834842228091e-07,44
"rho - x",0.381501613589275,0.143872390266125,0.0995169102979779,0.663486316880571,0.00800955849142482,44
"psi - (Intercept)",1.99601277640144,0.993800188500799,0.0482001991107626,3.94382535369213,0.0445939144414952,45
"psi - x",-0.894252180401976,1.01984693482301,-2.89311544239865,1.1046110815947,0.380568439001699,45
"psi - theta",-0.766057330184846,0.699668542696127,-2.13738247498488,0.605267814615188,0.273566559321759,45
"rho - (Intercept)",-1.08994341113611,0.148974361676914,-1.38192779464271,-0.797959027629515,2.54872294254642e-13,45
"rho - x",0.883386493316391,0.188235571612904,0.514451552345788,1.25232143428699,2.69248783323914e-06,45
"psi - (Intercept)",0.838569179832662,0.398457822638412,0.0576061981031259,1.6195321615622,0.035331641717236,46
"psi - x",0.224237721550274,0.220396969867329,-0.20773240169145,0.656207844791998,0.308950572479544,46
"psi - theta",-0.605475420340932,0.431241589631571,-1.45069340465461,0.239742563972748,0.160310405730691,46
"rho - (Intercept)",-0.68869478456541,0.136240085132279,-0.955720444675348,-0.421669124455472,4.30371663731943e-07,46
"rho - x",0.543501663440052,0.120973630228109,0.306397705113893,0.780605621766211,7.03164413492795e-06,46
"psi - (Intercept)",0.844414788608537,0.603318387269281,-0.338067521650042,2.02689709886712,0.161627982168297,47
"psi - x",0.28422305232402,0.388701363443485,-0.477617620766825,1.04606372541487,0.464649748631071,47
"psi - theta",-0.172280547462034,0.940638255825951,-2.01589765136147,1.6713365564374,0.854678113691355,47
"rho - (Intercept)",-1.0089929458933,0.146633213856126,-1.29638876398866,-0.721597127797928,5.94059664118313e-12,47
"rho - x",0.275028241399797,0.186067113261852,-0.0896565993007674,0.639713082100362,0.13937750281616,47
"psi - (Intercept)",0.560966911336202,0.405771377750407,-0.234330375011792,1.3562641976842,0.166827318707298,48
"psi - x",0.111486036067041,0.249039223392757,-0.376621872520587,0.59959394465467,0.654395297479701,48
"psi - theta",-0.0427610961506873,0.428927623080355,-0.883443789362554,0.797921597061179,0.920588030981015,48
"rho - (Intercept)",-0.78531746078005,0.152635757491469,-1.08447804821632,-0.486156873343782,2.67460239216322e-07,48
"rho - x",0.716754644105552,0.137556527492078,0.447148804382685,0.98636048382842,1.88211697583018e-07,48
"psi - (Intercept)",0.386510236224881,0.337665960931097,-0.275302886005178,1.04832335845494,0.252353074048797,49
"psi - x",0.595116157044662,0.240616137942465,0.123517192578309,1.06671512151101,0.0133871302270942,49
"psi - theta",0.501867150554521,0.499392167746429,-0.476923512389865,1.48065781349891,0.314918041891208,49
"rho - (Intercept)",-0.868393737033841,0.146064878265487,-1.15467563784042,-0.58211183622726,2.76017709048967e-09,49
"rho - x",0.405810207157668,0.137860718976978,0.135608163079994,0.676012251235342,0.00324393188312818,49
"psi - (Intercept)",0.762974152846251,0.367527643836387,0.0426332076040674,1.48331509808843,0.0378972818749743,50
"psi - x",0.803892133796726,0.28101087959631,0.253120930524036,1.35466333706942,0.00422686388335372,50
"psi - theta",-0.81240874442913,0.453634808781884,-1.70151663177534,0.0766991429170757,0.0733114080821854,50
"rho - (Intercept)",-0.804388384103597,0.14550060548345,-1.08956433057993,-0.519212437627264,3.23128642272698e-08,50
"rho - x",0.500995027425971,0.136298490209392,0.233854895468377,0.768135159383566,0.000237179949457479,50
"psi - (Intercept)",0.770742210531634,0.465934884776364,-0.142473382770859,1.68395780383413,0.0980900546903233,51
"psi - x",0.0971412709109806,0.268849653048255,-0.429794366319688,0.624076908141649,0.717858814560417,51
"psi - theta",0.199909953039337,0.584540518365131,-0.945768410460694,1.34558831653937,0.732354631298869,51
"rho - (Intercept)",-1.10811068373778,0.160747387156452,-1.42316977317334,-0.793051594302218,5.4439524390696e-12,51
"rho - x",0.480495847122064,0.117475131257237,0.250248820778763,0.710742873465365,4.31016156838581e-05,51
"psi - (Intercept)",0.835089947452692,0.644696333010651,-0.428491646213224,2.09867154111861,0.195208849921927,52
"psi - x",0.0477287618593966,0.309900248723633,-0.559664564438929,0.655122088157722,0.877599244033497,52
"psi - theta",-0.348109567130058,0.645099003990385,-1.61248038141387,0.916261247153757,0.589457792339302,52
"rho - (Intercept)",-1.12528250373865,0.176619815656525,-1.47145098138155,-0.77911402609576,1.87538704855595e-10,52
"rho - x",0.599636769336448,0.157158486892488,0.291611795162361,0.907661743510534,0.00013591249048698,52
"psi - (Intercept)",0.435176126645173,0.341453065380975,-0.234059583912337,1.10441183720268,0.202492294181864,53
"psi - x",0.661565456888016,0.263641802536535,0.144837019097186,1.17829389467885,0.0120958899797428,53
"psi - theta",-0.341580696297298,0.46634539420457,-1.25560087329439,0.572439480699793,0.463886083796442,53
"rho - (Intercept)",-0.837201330854395,0.159332642269356,-1.14948757126394,-0.524915090444854,1.48488084017112e-07,53
