"parameter","Est","SE","lower","upper","p","simulation"
"psi - theta",-1.03961125754199,1.36356303383056,-3.71214569450007,1.63292317941608,0.445807828981861,14
"rho - (Intercept)",-1.43624228284455,0.0916994440567445,-1.61596989059812,-1.25651467509099,2.72965485290879e-55,14
"rho - x",0.716001859394891,0.0970335921834823,0.525819513424719,0.906184205365063,1.59594172663266e-13,14
"psi - (Intercept)",1.61586602406588,0.925998359160453,-0.199057409631799,3.43078945776355,0.0809850781230007,15
"psi - x",0.631889047545555,0.311021656273338,0.0222978028378159,1.24148029225329,0.042188482322572,15
"psi - theta",-0.43193625186376,1.04840624789463,-2.486774738904,1.62290223517648,0.680344402549372,15
"rho - (Intercept)",-0.800071430008611,0.128061144778473,-1.05106666159339,-0.549076198423836,4.16877806202706e-10,15
"rho - x",0.475006145907265,0.0933513861976085,0.292040791053063,0.657971500761467,3.6115926140335e-07,15
"psi - (Intercept)",0.271306372291794,0.408579719578245,-0.529495162895041,1.07210790747863,0.506675526023057,16
"psi - x",0.19048268228704,0.290486805500115,-0.378860994477277,0.759826359051357,0.511993943030575,16
"psi - theta",1.42611703840054,0.677614987581057,0.0980160673571151,2.75421800944397,0.0353250442413058,16
"rho - (Intercept)",-1.14435702377465,0.163539501461955,-1.46488855668972,-0.823825490859585,2.60691024495026e-12,16
"rho - x",0.590498199922358,0.132290743411932,0.331213107346941,0.849783292497775,8.05790600352926e-06,16
"psi - (Intercept)",0.746710679612948,0.432383330930142,-0.100745076525594,1.59416643575149,0.0841740323271771,17
"psi - x",0.627989754611795,0.328685424316887,-0.0162218392925693,1.27220134851616,0.0560546807254054,17
"psi - theta",0.831332482008595,0.628362530360838,-0.400235446733104,2.06290041075029,0.185830691824912,17
"rho - (Intercept)",-0.85297566126743,0.126446870233856,-1.1008069728836,-0.605144349651263,1.52266038710047e-11,17
"rho - x",0.522628121717515,0.153764010060561,0.221256199880361,0.824000043554669,0.000676580474452175,17
"psi - (Intercept)",1.71660610803115,0.765115389909945,0.217007499790337,3.21620471627196,0.0248587200013725,18
"psi - x",0.943326916809423,0.32678883188136,0.302832575772043,1.5838212578468,0.00389359770625657,18
"psi - theta",-0.464809678103362,0.773453174687124,-1.98075004421829,1.05113068801157,0.547870711992931,18
"rho - (Intercept)",-0.910685526678799,0.136682753398393,-1.17857880064742,-0.642792252710178,2.68716998885161e-11,18
"rho - x",0.363188584542774,0.105733916022821,0.155953917193662,0.570423251891885,0.000592707232791876,18
"psi - (Intercept)",0.112606889130222,0.315507603424559,-0.50577665043046,0.730990428690904,0.721161388965518,19
"psi - x",0.193302839721335,0.223055261738775,-0.24387743984882,0.63048311929149,0.386153473465173,19
"psi - theta",1.37985830632547,0.692434205652592,0.0227122015827883,2.73700441106815,0.0462872403391779,19
"rho - (Intercept)",-0.914764810672697,0.147064330516797,-1.20300560189612,-0.62652401944928,4.96623530680824e-10,19
"rho - x",0.536621575372732,0.117409442982429,0.306503295682262,0.766739855063203,4.86527982484851e-06,19
"psi - (Intercept)",0.984642065308751,0.436203741936906,0.129698441190811,1.83958568942669,0.0239894271845145,20
"psi - x",-0.059287525447821,0.336990701495442,-0.719777163503775,0.601202112608133,0.860347184738535,20
"psi - theta",0.640935413109345,0.587332078259844,-0.51021430724501,1.7920851334637,0.275155939709309,20
"rho - (Intercept)",-0.857381008171202,0.127777600819965,-1.10782050380927,-0.606941512533135,1.94694292802541e-11,20
"rho - x",0.584362240542738,0.115647421763263,0.357697458981829,0.811027022103647,4.35006275681612e-07,20
"psi - (Intercept)",0.762349102284899,0.42415477532093,-0.0689789812148024,1.5936771857846,0.0722821241186192,21
"psi - x",0.658855612840706,0.292255042261266,0.0860462557083927,1.23166496997302,0.0241719087771437,21
"psi - theta",0.441991365522673,0.627928652962529,-0.788726179144634,1.67270891018998,0.481502602626142,21
"rho - (Intercept)",-0.801097147093772,0.12630871550877,-1.04865768042448,-0.553536613763067,2.26250843091572e-10,21
"rho - x",0.368053409048904,0.129098665186802,0.115024674830577,0.62108214326723,0.00435892802599887,21
"psi - (Intercept)",0.933042709952627,0.53372826374134,-0.113045464511494,1.97913088441675,0.0804362257756251,22
"psi - x",0.131041207529366,0.305170888557293,-0.467082743173014,0.729165158231746,0.667630179645823,22
"psi - theta",0.831016764542678,0.727797883146311,-0.595440874448583,2.25747440353394,0.253527370227877,22
"rho - (Intercept)",-1.16052515757478,0.155184265338643,-1.46468072860583,-0.856369586543733,7.52508133917331e-14,22
"rho - x",0.670843614776301,0.103727902306621,0.467540662063434,0.874146567489168,9.97430400806322e-11,22
"psi - (Intercept)",0.892884003986164,0.697851046493193,-0.474878913714081,2.26064692168641,0.20072931515511,23
"psi - x",0.826279602772831,0.436683352312897,-0.0296040404086626,1.68216324595432,0.0584681925679639,23
"psi - theta",1.79427453562921,1.22286216421082,-0.602491264280697,4.19104033553911,0.14230138314953,23
"rho - (Intercept)",-1.16840771147997,0.134862302051765,-1.43273296637359,-0.904082456586351,4.56659016399675e-18,23
"rho - x",0.390731287843935,0.154705431365553,0.0875142141547179,0.693948361533151,0.0115485499799318,23
"psi - (Intercept)",0.369587388099181,0.37365473818538,-0.362762441396907,1.10193721759527,0.322607034273898,24
"psi - x",0.0415146201105043,0.286270567727748,-0.519565382469716,0.602594622690725,0.884696012163185,24
"psi - theta",1.09565645472263,0.564644531613743,-0.0110264913077909,2.20233940075306,0.0523267512136676,24
"rho - (Intercept)",-1.0871632494721,0.15115704195531,-1.38342560771412,-0.790900891230085,6.37197943822189e-13,24
"rho - x",0.553747575270961,0.120714734019951,0.317151044188525,0.790344106353397,4.49142135782253e-06,24
"psi - (Intercept)",1.64811431206058,1.11407981719108,-0.535442005536904,3.83167062965807,0.139046715809289,25
"psi - x",0.173749663306067,0.302127255561324,-0.418408876342057,0.765908202954191,0.565231997754396,25
"psi - theta",-0.523415092276899,1.03724788756997,-2.55638359495429,1.50955341040049,0.613826394238611,25
"rho - (Intercept)",-0.964740159917953,0.150836467629959,-1.26037420402791,-0.669106115807992,1.59568449857303e-10,25
"rho - x",0.658680372127281,0.109310632875401,0.444435468564214,0.872925275690348,1.68309816713675e-09,25
"psi - (Intercept)",0.689409479067556,0.375403925376493,-0.0463686943253327,1.42518765246044,0.0662915476409078,26
"psi - x",0.303688435251776,0.258274105741639,-0.202519510141126,0.809896380644678,0.2396597306899,26
"psi - theta",0.4423969235164,0.52598166298175,-0.588508192456315,1.47330203948911,0.400298574812862,26
"rho - (Intercept)",-0.752533130195001,0.13390771598918,-1.01498743078581,-0.490078829604189,1.91190640252598e-08,26
"rho - x",0.484386246452239,0.122544720476689,0.244203007822402,0.724569485082077,7.72644621995014e-05,26
"psi - (Intercept)",1.04890956644323,0.493353342308549,0.0819547838660148,2.01586434902045,0.033496448324836,27
"psi - x",0.114129585839741,0.244614627734315,-0.36530627461119,0.593565446290671,0.640808318424074,27
"psi - theta",0.414403427467528,0.671226067368972,-0.901175490060113,1.72998234499517,0.536982265652015,27
"rho - (Intercept)",-0.9756970675661,0.141970318141345,-1.25395377799683,-0.697440357135371,6.30675119368583e-12,27
"rho - x",0.63886148897556,0.0964713243226213,0.449781167762339,0.82794181018878,3.53666327609209e-11,27
"psi - (Intercept)",0.294716794911254,0.366609483573791,-0.423824589284204,1.01325817910671,0.421455626399174,28
"psi - x",0.473666418683991,0.321632094305634,-0.156720902427242,1.10405373979522,0.140832925063636,28
"psi - theta",1.95263753116115,0.907993932536012,0.173002125209673,3.73227293711262,0.0315159836737769,28
"rho - (Intercept)",-1.03922695076043,0.137024548897598,-1.30779013159757,-0.770663769923295,3.34443739127572e-14,28
"rho - x",0.51701725956146,0.141298101750547,0.240078069046512,0.793956450076408,0.000253148871702814,28
"psi - (Intercept)",0.975721560176513,0.409726996535443,0.172671403473277,1.77877171687975,0.0172472367010214,29
"psi - x",0.563055364522393,0.237762579012587,0.0970492727863642,1.02906145625842,0.017877710398366,29
"psi - theta",-0.207435872251848,0.485130385157729,-1.15827395496704,0.743402210463345,0.668951192462255,29
"rho - (Intercept)",-0.659450746685733,0.126525083189472,-0.907435352878033,-0.411466140493433,1.86799523585809e-07,29
"rho - x",0.500033808940721,0.119776453678222,0.265276273535477,0.734791344345966,2.98345641952395e-05,29
"psi - (Intercept)",0.495558001095505,0.415763345569209,-0.319323182312026,1.31043918450304,0.233291337930768,30
"psi - x",0.360294502284912,0.296751821680957,-0.221328380556417,0.94191738512624,0.22469909821281,30
"psi - theta",1.22849532778165,0.623553253120826,0.00635340922204608,2.45063724634126,0.0488208353980321,30
"rho - (Intercept)",-1.01553413918677,0.138289372690759,-1.2865763291053,-0.74449194926825,2.08010452504995e-13,30
"rho - x",0.476782866122152,0.125920303176716,0.229983606973425,0.723582125270879,0.000152854206438811,30
"psi - (Intercept)",0.697561889015458,0.419046628513126,-0.123754410713205,1.51887818874412,0.0959845479407353,31
"psi - x",0.285044032199623,0.420688620854849,-0.539490513381707,1.10957857778095,0.498047322677429,31
"psi - theta",1.54983357547796,0.881382855280845,-0.177645077463572,3.2773122284195,0.0786775512121919,31
"rho - (Intercept)",-0.947756436391929,0.132459073899149,-1.20737145065979,-0.688141422124067,8.36187741083042e-13,31
"rho - x",0.688462392528206,0.1324635391396,0.428838626549878,0.948086158506533,2.02124777744971e-07,31
"psi - (Intercept)",0.60783406139232,0.437510963893797,-0.249671670680925,1.46533979346557,0.164741488842557,32
"psi - x",0.459992888697134,0.473865616364265,-0.468766652888699,1.38875243028297,0.331685566797782,32
"psi - theta",8.45899084024227,52.6689288649517,-94.770212839365,111.68819451985,0.872403058191264,32
"rho - (Intercept)",-1.30284893634289,0.0923370149015112,-1.48382615998979,-1.12187171269599,3.30914026522644e-45,32
"rho - x",0.564973597020495,0.0839103352907519,0.400512361919941,0.729434832121049,1.6612777110443e-11,32
"psi - (Intercept)",1.37672258191434,0.854014954675392,-0.297115971508035,3.05056113533672,0.106949079062412,33
"psi - x",-0.289475142001052,0.33195491307868,-0.940094816126388,0.361144532124284,0.383191191349743,33
"psi - theta",0.328699143822363,0.955363997751579,-1.54377988389694,2.20117817154166,0.730803834913381,33
"rho - (Intercept)",-1.03301000099608,0.120271831825164,-1.26873845972806,-0.797281542264101,8.77597560268576e-18,33
"rho - x",0.601241362569849,0.0965622216483314,0.411982885871945,0.790499839267752,4.77074558615046e-10,33
"psi - (Intercept)",0.0619128229754837,0.279743930276074,-0.486375205259305,0.610200851210272,0.824843566875984,34
"psi - x",0.776136531273392,0.261076964462584,0.264435083733684,1.2878379788131,0.00295071146664029,34
"psi - theta",1.0224015097711,0.487813973497715,0.0663036905601976,1.97849932898199,0.0360924809759629,34
"rho - (Intercept)",-0.607432569635914,0.132155723787432,-0.866453028610105,-0.348412110661723,4.29977957248538e-06,34
"rho - x",0.30557191363362,0.149003907882779,0.0135296206276488,0.597614206639591,0.0402898934532191,34
"psi - (Intercept)",0.472260981830953,0.399887535913953,-0.311504186426862,1.25602615008877,0.237608880671679,35
"psi - x",0.572046519667156,0.361557504803934,-0.136593168088722,1.28068620742304,0.113610083810305,35
"psi - theta",2.04578674698154,1.14661554473224,-0.201538424807421,4.29311191877051,0.074391839275008,35
"rho - (Intercept)",-1.02994062668737,0.167262362193542,-1.3577688325558,-0.702112420818933,7.38391508461198e-10,35
"rho - x",0.671074666688843,0.164094757175478,0.34945485257306,0.992694480804625,4.32200079537277e-05,35
"psi - (Intercept)",0.595336317325033,0.417514744444814,-0.222977544801246,1.41365017945131,0.153895796634711,36
"psi - x",0.00338470063356505,0.289271851429869,-0.563577709910199,0.57034711117733,0.990664356921799,36
"psi - theta",1.09836724624496,0.648600637175352,-0.172866642968457,2.36960113545838,0.0903714581627455,36
"rho - (Intercept)",-1.06304244135611,0.130733393343653,-1.31927518388638,-0.806809698825842,4.24442839057394e-16,36
"rho - x",0.50573828246818,0.112321284854387,0.285592609456316,0.725883955480043,6.71258434218455e-06,36
"psi - (Intercept)",0.433619506277746,0.394935787058718,-0.340440412563321,1.20767942511881,0.272226589639704,37
"psi - x",0.617077241048958,0.396395217802079,-0.159843109487028,1.39399759158494,0.119536452218176,37
"psi - theta",0.936663311545497,0.706512165987126,-0.448075088428653,2.32140171151965,0.184920265044987,37
"rho - (Intercept)",-1.05665569364472,0.157371153868634,-1.36509748743275,-0.748213899856685,1.88818442166686e-11,37
"rho - x",0.490115950473736,0.178270394873827,0.140712397011302,0.83951950393617,0.00597256064800138,37
"psi - (Intercept)",0.675426779758949,0.408764029896198,-0.125735997013052,1.47658955653095,0.0984604632850674,38
"psi - x",0.477348595148336,0.292052708636387,-0.095064195366352,1.04976138566302,0.102162208841074,38
"psi - theta",0.0882378213599754,0.56165687721456,-1.0125894296498,1.18906507236975,0.875163896419078,38
"rho - (Intercept)",-0.82593660706052,0.138061793200316,-1.09653274937416,-0.555340464746884,2.19915215239085e-09,38
"rho - x",0.354210125157142,0.14211553781499,0.0756687893962208,0.632751460918063,0.0126879638341792,38
"psi - (Intercept)",0.354711390657487,0.323518730646894,-0.279373669734541,0.988796451049514,0.272896389168549,39
"psi - x",0.258540202256957,0.263695826670028,-0.258294120889814,0.775374525403728,0.326864733275264,39
"psi - theta",0.948727424269319,0.513179191989282,-0.0570853096450401,1.95454015818368,0.0644974692150887,39
"rho - (Intercept)",-0.916205025127181,0.164369892126526,-1.23836409383791,-0.594045956416455,2.48892704874286e-08,39
"rho - x",0.598813405871663,0.132503324746022,0.339111661537644,0.858515150205682,6.20640448269073e-06,39
"psi - (Intercept)",0.333668753306845,0.369706103167801,-0.390941893766693,1.05827940038038,0.366778402651933,40
"psi - x",0.27661695290233,0.393640313713987,-0.494903884840132,1.04813779064479,0.482233378069872,40
"psi - theta",1.78070473171407,1.13464886970513,-0.443166188007065,4.00457565143521,0.116557474035608,40
"rho - (Intercept)",-1.09038629977915,0.181967989785806,-1.44703700609849,-0.733735593459822,2.07037117262215e-09,40
"rho - x",0.592847481626997,0.152815399100033,0.293334803107818,0.892360160146176,0.000104671004688413,40
"psi - (Intercept)",0.691958682727229,0.502326138620714,-0.292582457462445,1.6764998229169,0.16835499208423,41
"psi - x",-0.374554492482973,0.485510462077906,-1.32613751227307,0.577028527307122,0.440431160359049,41
"psi - theta",1.19009432583399,0.647023367238456,-0.0780481711092138,2.4582368227772,0.0658655644846908,41
"rho - (Intercept)",-1.00008266884389,0.129082321388932,-1.25307936980702,-0.747085967880754,9.36200221683354e-15,41
"rho - x",0.648618966103414,0.127507494630986,0.398708868867747,0.898529063339081,3.63947192790054e-07,41
"psi - (Intercept)",0.181342601412121,0.319546975958622,-0.444957962835464,0.807643165659706,0.570375180084156,42
"psi - x",0.230211816997075,0.19730250017256,-0.156493977400851,0.616917611395001,0.243292662434869,42
"psi - theta",1.37674514378659,0.556799447747253,0.285438279590182,2.468052007983,0.0134132274040426,42
"rho - (Intercept)",-0.824554795492496,0.131802037194745,-1.08288204148321,-0.566227549501787,3.94952723676538e-10,42
"rho - x",0.630280473894062,0.0976458561150198,0.438898112669043,0.821662835119081,1.08391215391957e-10,42
"psi - (Intercept)",0.372740683490012,0.354853406124375,-0.322759212305128,1.06824057928515,0.293530793324377,43
"psi - x",0.272438865153898,0.209145989356704,-0.13747974149624,0.682357471804036,0.192702702861117,43
"psi - theta",0.576268447946531,0.470012635314625,-0.344939389548892,1.49747628544195,0.220172289162541,43
"rho - (Intercept)",-0.876446171691456,0.145154624121481,-1.16094400715901,-0.591948336223905,1.56019075142678e-09,43
"rho - x",0.673415849945988,0.110682371487811,0.456482388106395,0.890349311785581,1.1706009718814e-09,43
"psi - (Intercept)",0.157143569755158,0.291903563439994,-0.414976901546132,0.729264041056448,0.590341855188764,44
"psi - x",0.52113092307272,0.183371178783964,0.161730016853496,0.880531829291943,0.00448391355331213,44
"psi - theta",0.5771111368243,0.448590212301209,-0.302109523103245,1.45633179675185,0.19826875200671,44
"rho - (Intercept)",-0.736115329944903,0.14711176143909,-1.02444908406777,-0.447781575822037,5.62160386361489e-07,44
"rho - x",0.423989823858811,0.0987448383606776,0.230453497012653,0.617526150704968,1.75646824875381e-05,44
"psi - (Intercept)",0.618396955301432,0.359777371206074,-0.0867537347149713,1.32354764531783,0.0856449179195144,45
"psi - x",0.346627339175742,0.358976596848126,-0.356953861939339,1.05020854029082,0.334245020610033,45
"psi - theta",0.535728870668684,0.589579887466742,-0.619826474775308,1.69128421611268,0.363528540797664,45
"rho - (Intercept)",-0.872146244213315,0.130384362142232,-1.12769489815932,-0.616597590267313,2.24638971666348e-11,45
"rho - x",0.325253819628066,0.177666041192836,-0.0229652223857028,0.673472861641834,0.06714483042062,45
"psi - (Intercept)",0.769549723590086,0.394210084086145,-0.00308784356126479,1.54218729074144,0.0509226542166707,46
"psi - x",0.369011450033465,0.245704720720998,-0.112560953411163,0.850583853478093,0.133136046269314,46
"psi - theta",0.293336686021983,0.492093341258448,-0.671148539876553,1.25782191192052,0.551108634188078,46
"rho - (Intercept)",-0.807707639310006,0.135491353782963,-1.07326581294119,-0.542149465678823,2.5020479115241e-09,46
"rho - x",0.549433314384592,0.119921287684253,0.314391909543789,0.784474719225395,4.61396109677701e-06,46
"psi - (Intercept)",0.345128918003148,0.330020749365162,-0.301699864903488,0.991957700909785,0.295662870772524,47
"psi - x",0.312729059744513,0.218724469117546,-0.115963022263521,0.741421141752547,0.152778611256542,47
"psi - theta",0.936378754133914,0.569699406505421,-0.180211564630555,2.05296907289838,0.100251304099765,47
"rho - (Intercept)",-0.842620903290372,0.129456182378494,-1.09635035832827,-0.588891448252475,7.56892477954654e-11,47
"rho - x",0.226302142573128,0.125030709377019,-0.018753544767323,0.471357829913579,0.0703000556472953,47
"psi - (Intercept)",-0.289700276992991,0.276289531831851,-0.831217808688852,0.251817254702869,0.2943904643179,48
"psi - x",0.115373020067214,0.224404176263902,-0.324451083390411,0.555197123524839,0.607160789729362,48
"psi - theta",2.68671998981125,0.793226035077245,1.13202552946035,4.24141445016216,0.000706408017894509,48
"rho - (Intercept)",-0.919149764756425,0.126481233019228,-1.16704842619433,-0.67125110331852,3.67329976732435e-13,48
"rho - x",0.47060795032607,0.112571224840511,0.249972403943108,0.691243496709032,2.90823986210679e-05,48
"psi - (Intercept)",0.55027563752248,0.390803934714934,-0.215685999535333,1.31623727458029,0.159113115319551,49
"psi - x",0.432695521561396,0.30633456762218,-0.167709198197726,1.03310024132052,0.157804764742227,49
"psi - theta",1.57586644332549,0.776757327943473,0.0534500558287205,3.09828283082227,0.042481134665114,49
"rho - (Intercept)",-1.00481262768827,0.135991634523335,-1.27135133355274,-0.738273921823798,1.48179171626911e-13,49
"rho - x",0.580874333252649,0.117881165933234,0.349831493567921,0.811917172937378,8.3234620197757e-07,49
"psi - (Intercept)",0.526055826408629,0.50542596256619,-0.464560857072593,1.51667250988985,0.297960587499726,50
"psi - x",0.720056372006254,0.4630443961885,-0.187493967766303,1.62760671177881,0.119934581502854,50
"psi - theta",1.96516662484332,1.04914523193178,-0.0911202442948948,4.02145349398153,0.0610529073175973,50
"rho - (Intercept)",-1.16452766877958,0.133928633909095,-1.42702296774006,-0.902032369819107,3.46415004110513e-18,50
"rho - x",0.513524895425595,0.121453383085744,0.27548063877699,0.7515691520742,2.35605403157635e-05,50
"psi - (Intercept)",-0.263394420627968,0.291427534551883,-0.83458189245296,0.307793051197024,0.3660974310172,51
"psi - x",0.20060251702592,0.196111440021787,-0.183768842373069,0.584973876424909,0.306354828043637,51
"psi - theta",5.85447863070732,15.1336318614353,-23.8068947729936,35.5158520344083,0.698865637321959,51
"rho - (Intercept)",-1.05712586627019,0.139739146836971,-1.33100956130101,-0.783242171239376,3.87881251918341e-14,51
"rho - x",0.369640723967323,0.0828126748539593,0.207330863790137,0.531950584144509,8.06027356422947e-06,51
"psi - (Intercept)",1.14204234169448,0.910493650094924,-0.642492420643981,2.92657710403295,0.209728931023062,52
"psi - x",0.372952415148469,0.353198097207216,-0.319303134785752,1.06520796508269,0.291000263646452,52
"psi - theta",-0.162880514385288,1.36245967450466,-2.83325240680258,2.507491378032,0.904840525023043,52
"rho - (Intercept)",-1.05868286637475,0.159832425991204,-1.37194866487917,-0.745417067870325,3.5030513120386e-11,52
"rho - x",0.642511355166081,0.150095525451594,0.348329531040343,0.93669317929182,1.86320651918436e-05,52
"psi - (Intercept)",0.177521383690583,0.354926859283638,-0.518122477651264,0.87316524503243,0.616960108535897,53
"psi - x",0.431524395612499,0.283005412443178,-0.123156020206033,0.986204811431031,0.127310979969864,53
"psi - theta",2.31089666252593,0.857684277132503,0.629866369239954,3.99192695581191,0.00705272892531937,53
"rho - (Intercept)",-1.03429155367387,0.123612208830708,-1.2765670310315,-0.792016076316242,5.89894122840478e-17,53
