"parameter","Est","SE","lower","upper","p","simulation"
"rho - (Intercept)",-1.02754992962966,0.143735575411413,-1.30926648073317,-0.745833378526153,8.74818989335093e-13,4
"rho - x",0.586367024590078,0.132527195882932,0.326618493687446,0.846115555492709,9.66643957016538e-06,4
"psi - (Intercept)",0.425230509827372,0.434985551578344,-0.427325505061472,1.27778652471622,0.328285125234553,5
"psi - x",0.449606809894061,0.552453050426478,-0.633181272091126,1.53239489187925,0.41573825609393,5
"psi - theta",3.01198987239262,2.02504974128155,-0.957034687421368,6.98101443220661,0.136918205695339,5
"rho - (Intercept)",-1.13690215161922,0.144843213717898,-1.42078963391133,-0.853014669327097,4.18727149037893e-15,5
"rho - x",0.705590168879097,0.117698393150346,0.474905557266184,0.93627478049201,2.03609932731788e-09,5
"psi - (Intercept)",1.26341528475868,0.636685164413037,0.0155352930181607,2.51129527649919,0.0472152473397121,6
"psi - x",1.31865531248341,0.455834055466105,0.425236980843011,2.21207364412381,0.00381774862166931,6
"psi - theta",-0.350640087365485,0.721213516839362,-1.76419260553411,1.06291243080314,0.626839058949793,6
"rho - (Intercept)",-0.999451445882852,0.156360121369837,-1.30591165238604,-0.69299123937966,1.63746681468387e-10,6
"rho - x",0.540568204995249,0.165105210330971,0.216967939086635,0.864168470903864,0.00106005372796083,6
"psi - (Intercept)",0.658585492308407,0.464795872873328,-0.252397678686173,1.56956866330299,0.156501962468802,7
"psi - x",0.781254498411609,0.353810369522704,0.0877989167903012,1.47471008003292,0.0272361563211341,7
"psi - theta",0.651447161615826,0.603926852020563,-0.532227717641128,1.83512204087278,0.280727934566601,7
"rho - (Intercept)",-1.09997776306727,0.15097098823076,-1.39587546270998,-0.804080063424564,3.19243669893983e-13,7
"rho - x",0.44544282700343,0.114229807659087,0.221556518030681,0.669329135976179,9.63786715204569e-05,7
"psi - (Intercept)",0.183091394514478,0.368900870002113,-0.539941024555155,0.906123813584112,0.61967149797466,8
"psi - x",1.10064494436021,0.449834590419253,0.218985348138148,1.98230454058227,0.0144139977167466,8
"psi - theta",1.48967909758273,0.637375550037664,0.240445974882502,2.73891222028296,0.0194283825736555,8
"rho - (Intercept)",-0.733738423682703,0.13498106836736,-0.998296456277468,-0.469180391087938,5.45322323927643e-08,8
"rho - x",0.237068523402054,0.166363530224998,-0.0889980041798832,0.563135050983991,0.154156344786683,8
"psi - (Intercept)",0.0454823638561663,0.267857528344318,-0.479508744686614,0.570473472398947,0.865166970233184,9
"psi - x",1.25980699715266,0.288580096421585,0.69420040151126,1.82541359279407,1.26811016989065e-05,9
"psi - theta",1.01960973897795,0.461154822501405,0.115762895578239,1.92345658237767,0.0270363736839614,9
"rho - (Intercept)",-0.493561844290488,0.128835222223644,-0.746074239789045,-0.241049448791931,0.000127647232059132,9
"rho - x",0.280231483825355,0.121298131326757,0.0424915150329014,0.517971452617808,0.0208731879474689,9
"psi - (Intercept)",0.422749504691294,0.35016460467733,-0.263560509136978,1.10905951851957,0.227321273018215,10
"psi - x",0.98138477917828,0.282459783144479,0.427773777134108,1.53499578122245,0.000511953193652765,10
"psi - theta",0.830155558596992,0.530180276199108,-0.208978688066757,1.86928980526074,0.117395763334219,10
"rho - (Intercept)",-0.853428253130069,0.144928117300707,-1.13748214338665,-0.569374362873487,3.89407018734868e-09,10
"rho - x",0.50009202939538,0.126987567872613,0.251200969880722,0.748983088910038,8.21232011573877e-05,10
"psi - (Intercept)",0.261738769839211,0.278366281136642,-0.28384911569896,0.807326655377381,0.347080361013517,11
"psi - x",0.908046472136867,0.269061740484166,0.380695151170238,1.4353977931035,0.000738524864399039,11
"psi - theta",0.240150775339513,0.449746102666673,-0.641335388074418,1.12163693875344,0.593362522531707,11
"rho - (Intercept)",-0.632824689543303,0.134905549715453,-0.897234708300167,-0.368414670786437,2.7204289472572e-06,11
"rho - x",0.314151036412223,0.134486125117918,0.050563074760757,0.577738998063689,0.0194945559409635,11
"psi - (Intercept)",0.627140065246799,0.433916044491769,-0.223319754271148,1.47759988476475,0.148372857455197,12
"psi - x",0.97159019834241,0.382726000651468,0.22146102111848,1.72171937556634,0.0111295351014326,12
"psi - theta",1.15426671277267,0.719928069287017,-0.25676637448934,2.56529980003468,0.108866585353173,12
"rho - (Intercept)",-0.955291851387965,0.139983313664689,-1.22965410460733,-0.680929598168601,8.83387012031946e-12,12
"rho - x",0.634422994809496,0.141627932075718,0.356837348736204,0.912008640882789,7.48164245170107e-06,12
"psi - (Intercept)",0.214852289403302,0.330591109097613,-0.433094378037171,0.862798956843776,0.515754614813644,13
"psi - x",1.0085704006418,0.326113925159097,0.369398852472976,1.64774194881062,0.00198348909008182,13
"psi - theta",1.10818453157505,0.642309683031186,-0.150719314087417,2.36708837723751,0.0844712807848873,13
"rho - (Intercept)",-0.962325550615725,0.15413547460251,-1.26442552957663,-0.660225571654817,4.2822887912074e-10,13
"rho - x",0.501875887300966,0.158801410276702,0.190630842464461,0.813120932137471,0.00157552983261345,13
"psi - (Intercept)",21.5535131772693,21.6159253713271,-20.8129220430374,63.9199483975761,0.318709821156543,14
"psi - x",-7.51990899594495,6.98324056332586,-21.2068089954428,6.16699100355293,0.281546874419242,14
"psi - theta",-6.39922390558853,17.2322362370161,-40.1737863032262,27.3753384920491,0.710375436170368,14
"rho - (Intercept)",-1.538424473033,0.0993945237524702,-1.73323415984835,-1.34361478621765,4.88725412005829e-54,14
"rho - x",0.988687131286447,0.100714933062578,0.791289489778432,1.18608477279446,9.54267826500249e-23,14
"psi - (Intercept)",1.09031249433734,0.866010706948999,-0.607037301508768,2.78766229018345,0.208028240513101,15
"psi - x",1.61069893144559,0.704503214385655,0.229898004257008,2.99149985863418,0.0222372754947629,15
"psi - theta",0.688507937250123,0.791756051706309,-0.863305408635874,2.24032128313612,0.384521195706503,15
"rho - (Intercept)",-0.84741639238255,0.139334684981113,-1.12050735674277,-0.574325428022335,1.1878380524226e-09,15
"rho - x",0.397307232213924,0.103002159347166,0.195426709563624,0.599187754864224,0.000114660061813313,15
"psi - (Intercept)",0.197696363250092,0.412254099132894,-0.610306823529385,1.00569955002957,0.631547562106256,16
"psi - x",0.987583631393567,0.300600329814701,0.398417811215891,1.57674945157124,0.00101848137576178,16
"psi - theta",1.00885527322959,0.70377764239332,-0.370523558985827,2.388234105445,0.151719047417895,16
"rho - (Intercept)",-1.01057511166409,0.180610949941528,-1.36456606876305,-0.656584154565131,2.20221883272641e-08,16
"rho - x",0.684020645955694,0.145953789624297,0.397956474884937,0.970084817026452,2.77840472665552e-06,16
"psi - (Intercept)",19.664523754298,40.7454995951086,-60.1951879842063,99.5242354928022,0.629366782834648,17
"psi - x",12.6430731459995,26.0539928314302,-38.4218144570684,63.7079607490675,0.627488860843431,17
